Node,Divergence
0,0
1,21
2,208
3,-2
4,104
5,12
6,4
7,0
8,2
9,-176
10,21
11,1
12,0
13,-36
14,0
15,3
16,126
17,20
18,-1
19,0
20,-1
21,0
22,22
23,193
24,0
25,41
26,54
27,-3
28,110
29,3
30,-70
31,47
32,1
33,19
34,162
35,190
36,19
37,232
38,1
39,-4
40,105
41,28
42,102
43,1
44,-1
45,230
46,0
47,3
48,-9
49,9
50,24
51,-6
52,149
53,0
54,-5
55,-4
56,0
57,-45
58,-11
59,174
60,3
61,-2
62,5
63,3
64,-99
65,-3
66,5
67,-1
68,0
69,3
70,33
71,1
72,-7
73,3
74,1
75,77
76,7
77,0
78,99
79,6
80,143
81,0
82,24
83,4
84,4
85,6
86,18
87,45
88,59
89,1
90,60
91,7
92,56
93,23
94,224
95,2
96,103
97,137
98,250
99,24
100,20
101,118
102,-1
103,1
104,50
105,133
106,2
107,26
108,7
109,0
110,24
111,11
112,1
113,3
114,79
115,7
116,0
117,27
118,26
119,87
120,0
121,2
122,0
123,4
124,26
125,41
126,24
127,0
128,91
129,-2
130,-6
131,0
132,0
133,0
134,-7
135,0
136,1
137,-2
138,118
139,-1
140,56
141,0
142,103
143,-5
144,7
145,64
146,-1
147,-4
148,-7
149,0
150,19
151,0
152,-8
153,0
154,249
155,82
156,3
157,23
158,113
159,0
160,-2
161,28
162,2
163,2
164,25
165,0
166,105
167,-14
168,-7
169,10
170,78
171,0
172,75
173,-1
174,-1
175,15
176,273
177,13
178,-5
179,1
180,16
181,17
182,0
183,0
184,-1
185,-8
186,0
187,-3
188,-2
189,0
190,0
191,7
192,232
193,13
194,223
195,181
196,-1
197,-6
198,0
199,-45
200,97
201,9
202,0
203,0
204,28
205,42
206,1
207,179
208,14
209,-14
210,0
211,1
212,0
213,0
214,103
215,28
216,2
217,0
218,0
219,0
220,-3
221,1
222,0
223,1
224,0
225,0
226,0
227,0
228,1
229,0
230,0
231,0
232,0
233,0
234,-2
235,0
236,0
237,0
238,3
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,-1
252,1
253,0
254,3
255,1
256,-72
257,1
258,-2
259,3
260,0
261,2
262,0
263,0
264,21
265,0
266,0
267,-1
268,0
269,0
270,0
271,0
272,0
273,0
274,3
275,0
276,0
277,5
278,1
279,0
280,11
281,13
282,7
283,1
284,-2
285,-20
286,-16
287,-9
288,51
289,0
290,0
291,1
292,97
293,63
294,-3
295,26
296,32
297,69
298,17
299,128
300,96
301,217
302,35
303,252
304,0
305,12
306,201
307,50
308,35
309,-16
310,72
311,-3
312,0
313,-41
314,30
315,18
316,11
317,75
318,28
319,77
320,30
321,94
322,110
323,52
324,0
325,149
326,172
327,-77
328,4
329,-2
330,3
331,26
332,92
333,44
334,114
335,1
336,83
337,41
338,8
339,118
340,91
341,-4
342,105
343,53
344,93
345,34
346,84
347,28
348,101
349,-12
350,20
351,-8
352,43
353,-18
354,-5
355,-14
356,-4
357,-18
358,26
359,0
360,46
361,-2
362,0
363,-78
364,37
365,-90
366,64
367,37
368,35
369,-82
370,-12
371,-69
372,1
373,1
374,-80
375,-36
376,11
377,0
378,-49
379,-4
380,43
381,21
382,-4
383,-112
384,0
385,86
386,31
387,-41
388,0
389,1
390,-2
391,124
392,59
393,0
394,-19
395,20
396,27
397,3
398,0
399,0
400,-27
401,2
402,-22
403,49
404,0
405,-31
406,-28
407,-15
408,0
409,0
410,-3
411,17
412,1
413,-65
414,1
415,0
416,-50
417,60
418,10
419,-1
420,5
421,1
422,-3
423,-11
424,18
425,-156
426,25
427,131
428,6
429,31
430,-8
431,63
432,0
433,-16
434,49
435,35
436,-28
437,23
438,-8
439,-3
440,-42
441,-1
442,-93
443,98
444,3
445,-42
446,-135
447,0
448,-2
449,0
450,-15
451,-32
452,-22
453,1
454,-9
455,-39
456,0
457,-61
458,0
459,-1
460,-2
461,-4
462,0
463,37
464,-61
465,-16
466,6
467,39
468,-51
469,-30
470,-60
471,-21
472,-12
473,-51
474,0
475,-1
476,0
477,92
478,0
479,-103
480,-19
481,0
482,0
483,0
484,-60
485,23
486,-28
487,-8
488,-1
489,0
490,-63
491,0
492,-5
493,0
494,5
495,-21
496,49
497,0
498,-29
499,-74
500,11
501,0
502,-2
503,17
504,-17
505,-48
506,-60
507,-14
508,-20
509,-32
510,0
511,0
512,40
513,166
514,2
515,-1
516,-2
517,-58
518,100
519,5
520,1
521,0
522,0
523,0
524,-1
525,0
526,18
527,0
528,0
529,0
530,0
531,123
532,0
533,2
534,0
535,-29
536,0
537,0
538,0
539,0
540,2
541,1
542,23
543,0
544,0
545,144
546,1
547,0
548,1
549,0
550,0
551,66
552,15
553,0
554,-1
555,-2
556,0
557,19
558,-1
559,8
560,10
561,-1
562,3
563,0
564,5
565,129
566,-4
567,0
568,0
569,0
570,3
571,0
572,30
573,68
574,2
575,55
576,8
577,258
578,3
579,1
580,15
581,10
582,0
583,135
584,0
585,3
586,93
587,33
588,2
589,246
590,0
591,-1
592,0
593,-17
594,2
595,-23
596,-2
597,0
598,17
599,43
600,91
601,6
602,31
603,9
604,0
605,-4
606,198
607,0
608,0
609,20
610,125
611,33
612,1
613,0
614,-13
615,28
616,0
617,169
618,24
619,42
620,22
621,159
622,44
623,0
624,8
625,-2
626,0
627,0
628,168
629,-10
630,0
631,6
632,11
633,0
634,19
635,2
636,29
637,1
638,1
639,0
640,166
641,125
642,21
643,38
644,30
645,15
646,0
647,1
648,7
649,0
650,0
651,-5
652,-6
653,94
654,20
655,15
656,106
657,17
658,11
659,0
660,187
661,166
662,55
663,-1
664,13
665,140
666,30
667,2
668,-1
669,101
670,6
671,48
672,1
673,122
674,94
675,106
676,-29
677,-40
678,42
679,31
680,44
681,60
682,138
683,51
684,31
685,80
686,42
687,36
688,1
689,42
690,112
691,62
692,194
693,83
694,-27
695,140
696,147
697,64
698,1
699,38
700,57
701,1
702,14
703,-3
704,135
705,3
706,-1
707,3
708,208
709,107
710,146
711,120
712,209
713,19
714,-2
715,18
716,32
717,-2
718,35
719,0
720,2
721,1
722,98
723,11
724,-16
725,-47
726,-5
727,133
728,22
729,6
730,-13
731,0
732,36
733,130
734,-11
735,-14
736,2
737,9
738,1
739,59
740,4
741,-3
742,40
743,-5
744,-8
745,76
746,-12
747,43
748,-5
749,2
750,-58
751,21
752,11
753,-4
754,28
755,-8
756,0
757,0
758,1
759,0
760,0
761,0
762,-1
763,19
764,-1
765,0
766,1
767,4
768,0
769,0
770,0
771,0
772,3
773,0
774,0
775,-1
776,0
777,4
778,10
779,2
780,7
781,0
782,0
783,0
784,2
785,0
786,-1
787,0
788,-29
789,0
790,-2
791,0
792,1
793,1
794,0
795,3
796,8
797,0
798,2
799,0
800,0
801,3
802,0
803,0
804,0
805,0
806,3
807,-2
808,1
809,0
810,0
811,-1
812,-1
813,0
814,12
815,0
816,2
817,17
818,5
819,-3
820,0
821,0
822,0
823,2
824,2
825,2
826,0
827,0
828,-1
829,0
830,1
831,1
832,-6
833,-3
834,0
835,0
836,0
837,-2
838,0
839,-4
840,-7
841,-4
842,-2
843,0
844,0
845,0
846,-14
847,2
848,0
849,-4
850,-1
851,-3
852,-5
853,0
854,0
855,25
856,31
857,38
858,30
859,43
860,33
861,36
862,44
863,0
864,12
865,34
866,23
867,11
868,0
869,11
870,21
871,1
872,15
873,24
874,0
875,10
876,1
877,12
878,15
879,7
880,10
881,0
882,5
883,11
884,5
885,-18
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,-9
894,-4
895,2
896,0
897,7
898,5
899,-3
900,1
901,11
902,-2
903,1
904,0
905,18
906,-6
907,5
908,0
909,0
910,-9
911,0
912,-26
913,0
914,-5
915,-10
916,-13
917,-13
918,0
919,0
920,-6
921,0
922,0
923,21
924,-14
925,1
926,-14
927,5
928,-12
929,-15
930,-23
931,0
932,-25
933,1
934,-24
935,-22
936,0
937,-11
938,0
939,-19
940,0
941,-33
942,0
943,-36
944,-12
945,0
946,0
947,0
948,0
949,7
950,-30
951,0
952,-3
953,-21
954,1
955,12
956,1
957,-19
958,-17
959,-41
960,0
961,0
962,3
963,0
964,1
965,0
966,0
967,3
968,8
969,1
970,0
971,0
972,2
973,0
974,-2
975,0
976,0
977,-8
978,1
979,15
980,0
981,0
982,-1
983,0
984,0
985,-4
986,62
987,1
988,-5
989,24
990,-1
991,0
992,0
993,31
994,5
995,-8
996,-9
997,0
998,0
999,-3
1000,-1
1001,32
1002,1
1003,0
1004,0
1005,-18
1006,-12
1007,-2
1008,-9
1009,0
1010,-7
1011,0
1012,0
1013,8
1014,0
1015,-43
1016,-27
1017,0
1018,-2
1019,0
1020,0
1021,0
