Node,Divergence
0,0
1,-85
2,52
3,125
4,50
5,50
6,53
7,30
8,46
9,40
10,99
11,35
12,-15
13,44
14,-13
15,-113
16,28
17,38
18,26
19,19
20,11
21,-44
22,-45
23,14
24,17
25,-9
26,-106
27,15
28,-29
29,7
30,-11
31,-172
32,21
33,-4
34,-39
35,25
36,-129
37,-10
38,-21
39,-14
40,-15
41,-11
42,-26
43,-21
44,-21
45,-31
46,-45
47,-27
48,-166
49,-53
50,-40
51,-34
52,-30
53,-50
54,-58
55,-88
56,-57
57,-5
58,-45
59,-52
60,-48
61,-60
62,-60
63,-63
64,-211
65,-37
66,-103
67,-325
68,-107
69,-216
70,-44
71,-118
72,-182
73,-42
74,-289
75,-82
76,-218
77,-94
78,-203
79,-117
80,-280
81,-85
82,-238
83,186
84,103
85,47
86,42
87,-9
88,19
89,14
90,4
91,74
92,83
93,-99
94,150
95,64
96,93
97,122
98,192
99,-46
100,158
101,2
102,85
103,26
104,-77
105,57
106,-31
107,15
108,-1
109,103
110,0
111,12
112,-58
113,287
114,0
115,3
116,-18
117,106
118,-149
119,122
120,-149
121,-28
122,-34
123,-15
124,-87
125,53
126,-62
127,-2
128,-64
129,11
130,92
131,-30
132,-53
133,-29
134,-10
135,-92
136,7
137,-11
138,45
139,-136
140,-89
141,-134
142,208
143,-18
144,52
145,41
146,-85
147,7
148,-107
149,-70
150,-59
151,-7
152,-14
153,26
154,-23
155,-157
156,-178
157,-94
158,295
159,0
160,-126
161,24
162,20
163,-55
164,226
165,139
166,163
167,190
168,-58
169,40
170,-56
171,11
172,501
173,152
174,-95
175,5
176,175
177,-92
178,196
179,376
180,-117
181,492
182,-1
183,309
184,-61
185,216
186,20
187,297
188,101
189,-75
190,258
191,121
192,202
193,355
194,62
195,348
196,241
197,101
198,169
199,258
200,266
201,203
202,-128
203,0
204,-130
205,146
206,163
207,213
208,37
209,-121
210,-110
211,-116
212,60
213,286
214,173
215,170
216,28
217,-81
218,11
219,77
220,0
221,0
222,290
223,295
224,258
225,0
226,248
227,6
228,19
229,-84
230,0
231,1
232,328
233,0
234,-4
235,79
236,336
237,311
238,-73
239,298
240,188
241,199
242,251
243,57
244,7
245,0
246,222
247,0
248,0
249,101
250,265
251,254
252,-2
253,7
254,-13
255,-19
256,1
257,8
258,-7
259,-6
260,48
261,-2
262,35
263,131
264,-30
265,129
266,-5
267,216
268,0
269,-16
270,238
271,-3
272,0
273,20
274,0
275,83
276,50
277,0
278,287
279,-9
280,115
281,325
282,146
283,110
284,108
285,195
286,162
287,164
288,178
289,231
290,108
291,371
292,182
293,-226
294,-77
295,-167
296,258
297,495
298,-139
299,17
300,-149
301,-14
302,349
303,-144
304,-40
305,-395
306,247
307,221
308,116
309,-128
310,278
311,-458
312,80
313,-82
314,104
315,38
316,257
317,-1
318,7
319,327
320,-72
321,151
322,-114
323,22
324,-354
325,209
326,266
327,262
328,-122
329,-94
330,-170
331,169
332,-17
333,368
334,493
335,440
336,-38
337,-85
338,241
339,411
340,411
341,477
342,154
343,198
344,285
345,-102
346,-21
347,311
348,-66
349,148
350,333
351,-62
352,-205
353,-404
354,-113
355,223
356,-69
357,-58
358,-137
359,77
360,54
361,-97
362,18
363,443
364,399
365,580
366,632
367,102
368,-99
369,600
370,309
371,-86
372,75
373,42
374,358
375,143
376,561
377,-155
378,26
379,-22
380,643
381,59
382,-62
383,334
384,0
385,225
386,588
387,547
388,357
389,208
390,11
391,626
392,35
393,179
394,107
395,61
396,616
397,71
398,143
399,-20
400,462
401,-149
402,515
403,-94
404,140
405,20
406,573
407,89
408,-131
409,77
410,-29
411,-28
412,11
413,82
414,537
415,448
416,508
417,167
418,583
419,27
420,60
421,228
422,317
423,-64
424,536
425,500
426,-11
427,429
428,74
429,333
430,80
431,143
432,429
433,549
434,314
435,-30
436,419
437,517
438,-171
439,132
440,-85
441,-105
442,259
443,429
444,-92
445,246
446,-219
447,-3
448,101
449,-105
450,-80
451,268
452,131
453,236
454,306
455,195
456,-17
457,449
458,-103
459,-59
460,340
461,-171
462,158
463,-51
464,285
465,520
466,259
467,218
468,537
469,292
470,115
471,-53
472,231
473,353
474,-194
475,306
476,78
477,-3
478,-65
479,308
480,505
481,-54
482,-107
483,-81
484,430
485,-153
486,-24
487,23
488,149
489,-28
490,-95
491,112
492,-374
493,-154
494,-135
495,162
496,-178
497,-72
498,-126
499,490
500,75
501,184
502,-145
503,300
504,-239
505,409
506,-219
