Node,Divergence
0,0
1,0
2,20
3,0
4,10
5,29
6,17
7,38
8,6
9,0
10,-1
11,4
12,-3
13,-10
14,-1
15,66
16,11
17,69
18,0
19,0
20,0
21,-1
22,85
23,-2
24,78
25,63
26,3
27,23
28,-2
29,0
30,99
31,0
32,0
33,0
34,0
35,-3
36,27
37,20
38,5
39,101
40,29
41,-3
42,68
43,0
44,1
45,-6
46,0
47,50
48,76
49,-1
50,0
51,1
52,36
53,0
54,71
55,15
56,38
57,0
58,18
59,15
60,0
61,-6
62,60
63,0
64,71
65,60
66,0
67,47
68,17
69,0
70,-3
71,15
72,20
73,0
74,0
75,0
76,-1
77,10
78,1
79,11
80,2
81,0
82,19
83,-12
84,0
85,32
86,9
87,24
88,0
89,1
90,10
91,0
92,31
93,0
94,4
95,19
96,3
97,1
98,8
99,2
100,3
101,0
102,20
103,0
104,5
105,9
106,0
107,-1
108,2
109,2
110,4
111,1
112,15
113,-6
114,2
115,-8
116,0
117,-1
118,0
119,7
120,2
121,0
122,0
123,0
124,0
125,-9
126,-7
127,-16
128,0
129,0
130,-3
131,0
132,11
133,-14
134,1
135,-22
136,0
137,-1
138,0
139,12
140,-2
141,0
142,-30
143,1
144,0
145,-27
146,-11
147,-11
148,-1
149,0
150,-1
151,13
152,-13
153,1
154,-7
155,-32
156,1
157,0
158,31
159,13
160,30
161,16
162,0
163,0
164,26
165,13
166,13
167,11
168,17
169,-19
170,9
171,-14
172,0
173,6
174,-5
175,0
176,52
177,4
178,4
179,-1
180,0
181,262
182,-14
183,0
184,0
185,24
186,2
187,17
188,-5
189,-17
190,-9
191,1
192,-10
193,-13
194,8
195,-15
196,-15
197,-15
198,-9
199,-21
200,-16
201,-19
202,-25
203,-29
204,-116
205,-19
206,-19
207,65
208,0
209,-34
210,-36
211,-37
212,-32
213,-42
214,-38
215,2
216,1
217,-3
218,0
219,0
220,0
221,-1
222,156
223,-85
224,-6
225,3
226,0
227,-4
228,-2
229,19
230,0
231,0
232,-88
233,0
234,-7
235,387
236,-75
237,-285
238,-59
239,1
240,0
241,-22
242,0
243,0
244,-2
245,0
246,-281
247,-14
248,0
249,0
250,-45
251,-77
252,0
253,0
254,-13
255,0
256,-1
257,1
258,0
259,-23
260,0
261,-24
262,-2
263,-58
264,-2
265,315
266,-5
267,-290
268,0
269,-15
270,2
271,1
272,0
273,0
274,1
275,299
276,-2
277,5
278,-299
279,-1
280,419
281,284
282,447
283,403
284,380
285,308
286,373
287,250
288,-177
289,-62
290,-262
291,273
292,32
293,42
294,23
295,30
296,40
297,37
298,33
299,25
300,43
301,31
302,20
303,52
304,43
305,5
306,46
307,6
308,25
309,2
310,26
311,17
312,1
313,18
314,1
315,7
316,14
317,15
318,-4
319,11
320,-4
321,6
322,6
323,-12
324,18
325,-15
326,-13
327,-17
328,1
329,-32
330,-17
331,-20
332,-16
333,-28
334,-31
335,-27
336,-28
337,-33
338,-26
339,-40
340,-43
341,-43
342,-47
343,-43
344,-34
345,-27
346,-41
347,-40
348,-52
349,-49
350,-49
351,-54
352,-44
353,-30
354,-16
355,-70
356,-47
357,-50
358,-65
359,0
360,0
361,-38
362,4
363,0
364,0
365,39
366,497
367,7
368,0
369,0
370,-1
371,0
372,0
373,-17
374,-29
375,1
376,-3
377,0
378,0
379,-19
380,234
381,-110
382,0
383,258
384,0
385,5
386,537
387,188
388,0
389,-169
390,2
391,461
392,-5
393,0
394,-67
395,-16
396,17
397,0
398,39
399,0
400,-4
401,0
402,115
403,0
404,-1
405,1
406,-30
407,0
408,0
409,5
410,0
411,-23
412,0
413,2
414,53
415,343
416,499
417,-25
418,467
419,0
420,2
421,0
422,199
423,0
424,0
425,262
426,0
427,-5
428,0
429,0
430,0
431,0
432,0
433,291
434,99
435,-3
436,216
437,-9
438,0
439,-3
440,0
441,0
442,0
443,-2
444,0
445,1
446,0
447,8
448,0
449,0
450,-1
451,-34
452,-1
453,16
454,0
455,-1
456,0
457,0
458,31
459,-3
460,0
461,0
462,27
463,92
464,242
465,-35
466,293
467,0
468,363
469,0
470,-4
471,0
472,21
473,137
474,0
475,3
476,0
477,-2
478,-2
479,-353
480,167
481,0
482,-11
483,3
484,-41
485,0
486,-2
487,0
488,0
489,0
