Node,Divergence
0,0
1,6
2,0
3,0
4,-13
5,43
6,0
7,0
8,2
9,0
10,0
11,0
12,0
13,-165
14,0
15,0
16,0
17,1
18,0
19,0
20,0
21,0
22,93
23,1
24,0
25,8
26,13
27,-1
28,34
29,48
30,0
31,1
32,12
33,0
34,4
35,0
36,37
37,23
38,0
39,13
40,0
41,-1
42,108
43,0
44,0
45,-115
46,-20
47,0
48,12
49,17
50,38
51,-1
52,-26
53,0
54,0
55,0
56,0
57,0
58,-1
59,65
60,0
61,-2
62,11
63,49
64,0
65,14
66,-180
67,-1
68,12
69,-10
70,22
71,1
72,55
73,12
74,-2
75,16
76,8
77,75
78,-22
79,-14
80,-67
81,-77
82,-31
83,0
84,18
85,19
86,78
87,0
88,-30
89,0
90,0
91,6
92,-3
93,40
94,-1
95,0
96,0
97,74
98,1
99,1
100,0
101,1
102,0
103,0
104,-5
105,40
106,0
107,0
108,0
109,-2
110,100
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,4
122,0
123,0
124,0
125,-1
126,25
127,83
128,1
129,-3
130,0
131,0
132,0
133,0
134,88
135,0
136,0
137,-1
138,0
139,70
140,1
141,0
142,63
143,0
144,0
145,68
146,0
147,0
148,2
149,-1
150,3
151,0
152,0
153,9
154,-2
155,40
156,0
157,2
158,-29
159,-2
160,3
161,1
162,0
163,0
164,-4
165,-3
166,20
167,0
168,0
169,20
170,-1
171,0
172,-54
173,0
174,0
175,14
176,-70
177,2
178,0
179,-4
180,0
181,16
182,1
183,0
184,-1
185,82
186,28
187,-124
188,-17
189,2
190,-5
191,9
192,-22
193,23
194,-93
195,-84
196,56
197,16
198,-1
199,-2
200,-156
201,1
202,2
203,0
204,6
205,7
206,0
207,-3
208,10
209,-18
210,5
211,-1
212,-11
213,-143
214,-39
215,11
216,293
217,27
218,236
219,51
220,4
221,38
222,25
223,238
224,-6
225,0
226,0
227,0
228,0
229,38
230,-1
231,47
232,328
233,-1
234,229
235,-21
236,158
237,244
238,70
239,-3
240,1
241,48
242,0
243,0
244,11
245,-1
246,271
247,8
248,1
249,18
250,60
251,233
252,-8
253,129
254,8
255,282
256,19
257,52
258,17
259,-84
260,291
261,55
262,0
263,0
264,8
265,46
266,81
267,225
268,-3
269,-11
270,82
271,2
272,0
273,0
274,0
275,194
276,-10
277,9
278,248
279,0
280,44
281,32
282,44
283,40
284,4
285,2
286,10
287,9
288,-54
289,-83
290,-134
291,-168
292,0
293,0
294,1
295,0
296,18
297,41
298,0
299,104
300,1
301,0
302,75
303,0
304,0
305,0
306,17
307,36
308,0
309,0
310,-2
311,-33
312,0
313,0
314,0
315,0
316,28
317,29
318,7
319,44
320,0
321,47
322,0
323,0
324,7
325,16
326,65
327,0
328,0
329,0
330,0
331,23
332,0
333,0
334,-103
335,37
336,0
337,89
338,0
339,1
340,110
341,43
342,14
343,64
344,27
345,-2
346,55
347,-16
348,-7
349,-22
350,118
351,0
352,0
353,0
354,0
355,90
356,0
357,4
358,0
359,16
360,33
361,31
362,-1
363,0
364,2
365,23
366,23
367,7
368,40
369,7
370,11
371,27
372,5
373,0
374,-4
375,25
376,33
377,0
378,0
379,0
380,29
381,31
382,4
383,0
384,0
385,0
386,32
387,6
388,3
389,22
390,1
391,31
392,19
393,10
394,26
395,6
396,16
397,0
398,7
399,-1
400,1
401,0
402,18
403,-2
404,3
405,6
406,12
407,2
408,-1
409,0
410,0
411,0
412,-6
413,0
414,0
415,0
416,10
417,0
418,3
419,0
420,-73
421,0
422,0
423,0
424,-7
425,5
426,3
427,-1
428,122
429,0
430,0
431,14
432,-2
433,-2
434,-1
435,0
436,-4
437,-18
438,-15
439,0
440,0
441,-6
442,-1
443,-19
