Node,Divergence
0,0
1,-611
2,-788
3,-787
4,-864
5,-946
6,-462
7,-825
8,-716
9,-534
10,-928
11,-843
12,0
13,-109
14,-627
15,-161
16,-771
17,-771
18,-323
19,-805
20,-70
21,-1012
22,-1060
23,-910
24,-73
25,-705
26,-897
27,-157
28,-1058
29,-976
30,-856
31,-603
32,-6
33,-29
34,-801
35,-934
36,-927
37,-925
38,-981
39,-899
40,-898
41,-898
42,-957
43,-522
44,-815
45,-943
46,-436
47,-1013
48,-806
49,-733
50,-628
51,-759
52,-930
53,-1013
54,-843
55,-492
56,-382
57,-779
58,-1011
59,-1087
60,-265
61,-799
62,-1015
63,-1034
64,-994
65,-30
66,-587
67,-986
68,14
69,534
70,573
71,397
72,287
73,401
74,493
75,600
76,507
77,520
78,548
79,562
80,339
81,550
82,338
83,0
84,0
85,1
86,5
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,-7
95,0
96,0
97,0
98,2
99,1
100,0
101,0
102,0
103,-1
104,0
105,-1
106,0
107,0
108,0
109,0
110,-2
111,0
112,0
113,-2
114,0
115,0
116,0
117,2
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,1
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,-1
139,0
140,0
141,0
142,-4
143,0
144,0
145,-7
146,0
147,0
148,-11
149,0
150,0
151,0
152,0
153,0
154,-14
155,-16
156,0
157,0
158,46
159,0
160,44
161,228
162,36
163,79
164,36
165,-3
166,34
167,28
168,240
169,446
170,228
171,399
172,-22
173,19
174,22
175,0
176,164
177,71
178,17
179,0
180,285
181,119
182,147
183,56
184,267
185,9
186,6
187,4
188,2
189,140
190,-6
191,-4
192,-6
193,-12
194,-13
195,-11
196,-14
197,-15
198,-18
199,-22
200,-22
201,-24
202,73
203,3
204,0
205,-27
206,-30
207,-32
208,0
209,-35
210,-8
211,6
212,505
213,-42
214,-31
215,0
216,2
217,0
218,2
219,0
220,0
221,0
222,0
223,28
224,4
225,0
226,12
227,0
228,0
229,0
230,0
231,9
232,15
233,0
234,-2
235,-1
236,8
237,16
238,12
239,5
240,2
241,-6
242,0
243,0
244,0
245,0
246,-5
247,0
248,0
249,-3
250,21
251,-48
252,1
253,0
254,-4
255,9
256,-3
257,-4
258,-6
259,-8
260,-8
261,-6
262,0
263,0
264,-1
265,-6
266,0
267,-17
268,0
269,-6
270,-7
271,0
272,0
273,-5
274,0
275,-46
276,-5
277,0
278,-10
279,0
280,6
281,4
282,2
283,2
284,-2
285,-4
286,-4
287,-4
288,-11
289,-11
290,-103
291,0
292,169
293,-120
294,171
295,56
296,185
297,182
298,30
299,169
300,137
301,168
302,87
303,58
304,174
305,137
306,168
307,195
308,154
309,125
310,193
311,191
312,69
313,227
314,32
315,24
316,134
317,177
318,142
319,197
320,160
321,193
322,147
323,177
324,55
325,173
326,157
327,194
328,100
329,-26
330,184
331,185
332,148
333,79
334,192
335,207
336,196
337,166
338,66
339,183
340,211
341,174
342,183
343,184
344,194
