Node,Divergence
0,0
1,-841
2,-966
3,-897
4,-993
5,-1120
6,-874
7,-937
8,-945
9,-750
10,-1049
11,-1036
12,-74
13,-640
14,-823
15,-239
16,-834
17,-922
18,-626
19,-939
20,-450
21,-998
22,-1156
23,-932
24,-604
25,-895
26,-958
27,-778
28,-1204
29,-1136
30,-1063
31,-891
32,-1022
33,-756
34,-1028
35,-1041
36,-1068
37,-1062
38,-1106
39,-1037
40,-1085
41,-984
42,-1130
43,-813
44,-912
45,-1084
46,-736
47,-1080
48,-1008
49,-898
50,-827
51,-983
52,-1117
53,-1195
54,-1031
55,-645
56,-838
57,-981
58,-1127
59,-1256
60,-991
61,-1009
62,-1072
63,-1162
64,-1015
65,-751
66,-782
67,-1129
68,214
69,316
70,349
71,211
72,168
73,383
74,422
75,349
76,340
77,371
78,168
79,279
80,254
81,341
82,304
83,-1
84,0
85,1
86,-3
87,-2
88,0
89,0
90,2
91,0
92,0
93,0
94,-21
95,0
96,0
97,2
98,-10
99,2
100,4
101,0
102,0
103,-15
104,0
105,-21
106,0
107,0
108,1
109,0
110,-7
111,1
112,-3
113,-21
114,-6
115,0
116,1
117,3
118,0
119,0
120,0
121,0
122,0
123,0
124,-1
125,3
126,0
127,0
128,-3
129,-2
130,0
131,1
132,0
133,0
134,0
135,0
136,0
137,0
138,-6
139,0
140,0
141,0
142,-19
143,0
144,0
145,-6
146,0
147,0
148,-19
149,-22
150,-1
151,0
152,0
153,0
154,-34
155,-36
156,0
157,0
158,48
159,1
160,24
161,76
162,39
163,34
164,37
165,-6
166,35
167,33
168,53
169,186
170,165
171,242
172,25
173,24
174,18
175,0
176,163
177,18
178,18
179,0
180,252
181,17
182,-50
183,13
184,217
185,9
186,5
187,2
188,3
189,-10
190,-5
191,-3
192,-7
193,-10
194,-12
195,-8
196,-15
197,-17
198,-17
199,-21
200,-21
201,-26
202,-43
203,0
204,-43
205,-29
206,-29
207,-33
208,-34
209,-37
210,-46
211,-39
212,616
213,-43
214,27
215,-44
216,8
217,0
218,7
219,0
220,0
221,0
222,0
223,38
224,1
225,0
226,3
227,0
228,0
229,0
230,0
231,0
232,38
233,0
234,3
235,-8
236,2
237,31
238,34
239,-5
240,0
241,0
242,0
243,0
244,0
245,0
246,-2
247,0
248,0
249,0
250,0
251,-46
252,0
253,0
254,49
255,63
256,0
257,-1
258,-6
259,-3
260,29
261,0
262,0
263,0
264,-1
265,-16
266,0
267,-8
268,0
269,0
270,-5
271,0
272,0
273,0
274,0
275,-9
276,-4
277,0
278,-26
279,0
280,6
281,4
282,1
283,2
284,-1
285,-2
286,-5
287,-5
288,23
289,102
290,82
291,0
292,115
293,-102
294,130
295,97
296,119
297,125
298,65
299,129
300,106
301,106
302,-8
303,75
304,119
305,121
306,99
307,102
308,95
309,113
310,102
311,112
312,60
313,101
314,20
315,28
316,91
317,76
318,54
319,76
320,31
321,80
322,53
323,90
324,-73
325,61
326,55
327,65
328,56
329,-68
330,57
331,63
332,38
333,-34
334,71
335,62
336,62
337,44
338,12
339,45
340,37
341,45
342,39
343,43
344,33
345,-1
346,36
347,6
348,36
349,30
350,19
351,9
352,-76
353,-28
354,-50
355,15
356,-31
357,-4
358,-29
359,27
360,125
361,572
362,908
363,426
364,429
365,362
366,-7
367,405
368,39
369,897
370,-143
371,147
372,747
373,24
374,354
375,495
376,588
377,516
378,678
379,778
380,601
381,-340
382,483
383,558
384,78
385,739
386,612
387,471
388,-105
389,765
390,96
391,886
392,388
393,910
394,126
395,794
396,898
397,77
398,838
399,385
400,380
401,1054
402,967
403,278
404,342
405,726
406,751
407,1041
408,1012
409,-125
410,-870
411,337
412,652
413,775
414,848
415,611
416,847
417,20
418,801
419,224
420,590
421,716
422,-34
423,991
424,432
425,858
426,356
427,461
428,318
429,770
430,792
431,241
432,702
433,718
434,784
435,586
436,637
437,852
438,-155
439,335
440,226
441,583
442,839
443,149
444,559
445,818
446,381
447,-510
448,6
449,-245
450,838
451,207
452,570
453,860
454,369
455,257
456,760
457,711
458,1033
459,820
460,1003
461,-153
462,-288
463,195
464,886
465,578
466,-16
467,158
468,605
469,771
470,73
471,24
472,367
473,729
474,-362
475,601
476,352
477,828
478,730
479,614
480,789
481,879
482,334
483,911
484,424
485,602
486,-358
487,679
488,388
489,657
490,48
491,-130
492,-767
493,540
494,799
495,797
496,170
497,934
498,-325
499,634
500,704
501,892
502,905
503,781
504,649
505,597
506,155
507,898
508,691
509,117
510,-113
511,-229
512,131
513,48
514,237
515,-632
516,182
517,781
518,125
519,3
520,102
521,0
522,8
523,2
524,52
525,-1
526,20
527,110
528,2
529,0
530,0
531,120
532,-1
533,38
534,0
535,-46
536,1
537,76
538,-38
539,4
540,-1
541,-3
542,0
543,63
544,92
545,92
546,33
547,-82
548,-3
549,0
550,20
551,52
552,0
553,0
554,32
555,76
556,0
557,9
558,-2
559,97
560,0
561,5
562,167
563,0
564,21
565,74
566,0
567,27
568,0
569,19
570,6
571,50
572,98
573,2
574,71
575,86
576,14
577,183
578,70
579,-8
580,124
581,78
582,1
583,189
584,0
585,10
586,109
587,14
588,0
589,60
590,45
591,28
592,0
593,94
594,0
595,23
596,6
597,0
598,14
599,14
600,68
601,3
602,109
603,88
604,2
605,2
606,114
607,65
608,146
609,64
610,57
611,128
612,0
613,29
614,23
615,46
616,41
617,133
618,83
619,130
620,116
621,147
622,20
623,0
624,-2
625,0
626,24
627,4
628,17
629,3
630,16
631,6
632,1
633,37
634,18
635,6
636,5
637,0
638,0
639,0
640,-6
641,72
642,41
643,9
644,59
645,73
646,0
647,0
648,6
649,0
650,-5
651,22
652,-11
653,193
654,0
655,3
656,-16
657,8
658,14
659,0
660,85
661,49
662,-4
663,-13
664,51
665,68
666,71
667,-4
668,59
669,68
670,61
671,55
672,61
673,57
674,40
675,17
676,45
677,23
678,39
679,39
680,25
681,22
682,-15
683,26
684,28
685,36
686,30
687,-13
688,-154
689,22
690,18
691,17
692,32
693,18
694,19
695,30
696,17
697,1
698,0
699,-10
700,2
701,0
702,-14
703,-19
704,-4
705,-3
706,-12
707,-210
708,-13
709,-21
710,21
711,-28
712,-3
713,-25
714,-40
715,-44
716,-37
717,-13
718,-24
719,-2
720,-54
721,-37
722,11
723,-26
724,-73
725,-24
726,-41
727,-48
728,7
729,-40
730,-54
731,-16
732,-60
733,-63
734,-63
735,-53
736,-47
737,-28
738,-75
739,-75
740,-95
741,-7
742,-64
743,19
744,-22
745,-54
746,-9
747,-83
748,-86
749,-61
750,-81
751,-59
752,-85
753,-82
754,-103
755,-93
756,-451
757,-1147
758,-834
759,-753
760,-900
761,-574
762,105
