Node,Degree_Difference
972,-1
973,-37
974,-159
975,-2
976,29
977,-237
978,18
979,-44
980,14
981,41
982,173
983,2
984,0
985,-26
986,-98
987,10
988,-76
989,0
990,0
991,-7
992,-12
993,-110
994,0
995,-11
996,0
997,-117
998,2
999,-1
1000,-6
1001,-54
1002,-1
1003,-85
1004,-34
1005,11
1006,-79
1007,19
1008,-20
1009,1
1010,1
1011,-81
1012,-34
1013,33
1014,0
1015,-297
1016,-84
1017,-165
1018,2
1019,-126
1020,20
1021,29
1022,50
1023,39
1024,0
1025,0
1026,1
1027,-166
1028,3
1029,3
1030,0
1031,0
1032,-2
1033,-111
1034,0
1035,-227
1036,-73
1037,0
1038,-2
1039,-13
1040,-1
1041,-41
1042,6
1043,84
1044,84
1045,0
1046,0
1047,12
1048,-30
1049,-12
1050,3
1051,0
1052,73
1053,-30
1054,2
1055,-6
1056,-71
1057,0
1058,-11
1059,-102
1060,22
1061,-11
1062,-5
1063,0
1064,-65
1065,3
1066,0
1067,-74
1068,-26
1069,-3
1070,0
1071,15
1072,-1
1073,0
1074,-132
1075,6
1076,0
1077,89
1078,0
1079,0
1080,158
1081,69
1082,89
1083,-1
1084,89
1085,217
1086,5
1087,137
1088,12
1089,348
1090,2
1091,47
1092,0
1093,-1
1094,3
1095,-8
1096,33
1097,0
1098,2
1099,1
1100,0
1101,1
1102,106
1103,5
1104,33
1105,72
1106,271
1107,129
1108,184
1109,-51
1110,12
1111,228
1112,-9
1113,2
1114,7
1115,19
1116,37
1117,38
1118,95
1119,-5
1120,-23
1121,-7
1122,96
1123,33
1124,-20
1125,0
1126,-5
1127,-8
1128,80
1129,-4
1130,174
1131,52
1132,83
1133,-33
1134,199
1135,-2
1136,107
1137,160
1138,19
1139,-2
1140,-9
1141,0
1142,-8
1143,0
1144,-6
1145,-2
1146,0
1147,38
1148,3
1149,0
1150,0
1151,0
1152,0
1153,-10
1154,-108
1155,0
1156,0
1157,0
1158,11
1159,0
1160,5
1161,0
1162,-9
1163,-2
1164,0
1165,0
1166,-1
1167,0
1168,21
1169,0
1170,0
1171,-17
1172,0
1173,14
1174,-31
1175,-27
1176,0
1177,0
1178,0
1179,31
1180,0
1181,13
1182,11
1183,-1
1184,2
1185,0
1186,8
1187,10
1188,17
1189,2
1190,28
1191,7
1192,21
1193,0
1194,3
1195,22
1196,28
1197,-16
1198,-3
1199,-23
1200,6
1201,17
1202,0
1203,1
1204,19
1205,-1
1206,0
1207,0
1208,5
1209,34
1210,-11
1211,0
1212,8
1213,0
1214,0
1215,-16
1216,6
1217,1
1218,-204
1219,-2
1220,-3
1221,0
1222,-30
1223,13
1224,-144
1225,29
1226,0
1227,0
1228,38
1229,-4
1230,0
1231,0
1232,-2
1233,0
1234,0
1235,-3
1236,0
1237,8
1238,0
1239,31
1240,0
1241,12
1242,3
1243,9
1244,3
1245,-60
1246,-5
1247,-62
1248,7
1249,-64
1250,0
1251,0
1252,-379
1253,-5
1254,-1
1255,-18
1256,0
1257,0
1258,-66
1259,0
1260,-38
1261,47
1262,2
1263,-197
1264,1
1265,-1
1266,-7
1267,-1
1268,0
1269,1
1270,-1
1271,2
1272,5
1273,6
1274,30
1275,1
1276,0
1277,0
1278,0
1279,-1
1280,9
1281,-14
1282,6
1283,12
1284,-133
1285,-10
1286,0
1287,207
1288,5
1289,0
1290,12
1291,-6
1292,0
1293,1
1294,0
1295,1
1296,-38
1297,0
1298,-6
1299,3
1300,0
1301,1
1302,0
1303,0
1304,2
1305,0
1306,31
1307,2
1308,0
1309,-5
1310,0
1311,0
1312,0
1313,0
1314,-31
1315,-1
1316,58
1317,0
1318,0
1319,-123
1320,6
1321,52
1322,7
1323,-99
1324,1
1325,0
1326,-3
1327,1
1328,5
1329,0
1330,4
1331,1
1332,0
1333,-22
1334,0
1335,0
1336,0
1337,-10
1338,15
1339,175
1340,2
1341,11
1342,-2
1343,25
1344,0
1345,3
1346,-2
1347,3
1348,-1
1349,-455
1350,-59
1351,12
1352,0
1353,-59
1354,0
1355,-16
1356,2
1357,-8
1358,-9
1359,0
1360,0
1361,-3
1362,-15
1363,-13
1364,0
1365,83
1366,-5
1367,-1
1368,-28
1369,65
1370,-12
1371,1
1372,-70
1373,-6
1374,157
1375,1
1376,0
1377,0
1378,3
1379,0
1380,0
1381,77
1382,0
1383,0
1384,162
1385,-4
1386,-10
1387,77
1388,2
1389,160
1390,-94
1391,31
1392,370
1393,0
1394,9
1395,2
1396,-303
1397,45
1398,0
1399,1
1400,-2
1401,0
1402,0
1403,-45
1404,136
1405,0
1406,1
1407,0
1408,-296
1409,0
1410,2
1411,93
1412,31
1413,77
1414,-50
1415,-141
1416,-2
1417,0
1418,0
1419,0
1420,27
1421,39
1422,-265
1423,1
1424,63
1425,263
1426,-408
1427,-15
1428,288
1429,1
1430,92
1431,43
1432,28
1433,-233
1434,310
1435,2
1436,68
1437,-318
1438,-162
1439,-199
1440,-249
1441,33
1442,0
1443,146
1444,0
1445,1
1446,-200
1447,79
1448,0
1449,0
1450,0
1451,0
1452,-11
1453,2
1454,101
1455,2
1456,-27
1457,-106
1458,-13
1459,78
1460,-39
1461,-6
1462,2
1463,-33
1464,-111
1465,171
1466,172
1467,36
1468,-220
1469,12
1470,0
1471,-27
1472,-76
1473,4
1474,-6
1475,-449
1476,-309
1477,-334
1478,-4
1479,-27
1480,0
1481,0
1482,5
1483,-33
1484,-84
1485,-298
1486,0
1487,3
1488,-311
1489,0
1490,60
1491,-19
1492,-86
1493,-153
1494,-36
1495,38
1496,-8
1497,-142
1498,217
1499,-130
1500,145
1501,-138
1502,179
1503,-1
1504,-94
1505,-18
1506,-219
1507,0
1508,15
1509,14
1510,17
1511,-31
1512,-8
1513,-464
1514,0
1515,-233
1516,-1
1517,0
1518,-117
1519,-1
1520,-25
1521,-235
1522,17
1523,-145
1524,0
1525,-2
1526,-55
1527,0
1528,0
1529,-268
1530,0
1531,-115
1532,-42
1533,24
1534,-18
1535,18
1536,-36
1537,-8
1538,22
1539,19
1540,-97
1541,-15
1542,-3
1543,-3
1544,-23
1545,-247
1546,22
1547,0
1548,0
1549,-48
1550,24
1551,14
1552,0
1553,-229
1554,5
1555,-303
1556,-150
1557,14
1558,-106
1559,-153
1560,-118
1561,-103
1562,12
1563,9
1564,-161
1565,12
1566,-258
1567,2
1568,-3
1569,-1
1570,0
1571,21
1572,13
1573,0
1574,-5
1575,-21
1576,-18
1577,59
1578,-125
1579,-288
1580,270
1581,62
1582,4
1583,0
1584,-1
1585,50
1586,13
1587,76
1588,57
1589,-65
1590,0
1591,74
1592,-66
1593,89
1594,61
1595,0
1596,-94
1597,-17
1598,5
1599,0
1600,-147
1601,21
1602,0
1603,74
1604,0
1605,-1
1606,21
1607,-4
1608,-146
1609,-1
1610,10
1611,-80
1612,-1
1613,11
1614,65
1615,10
1616,0
1617,-74
1618,26
1619,51
1620,-146
1621,-11
1622,0
1623,0
1624,-1
1625,0
1626,0
1627,9
1628,-71
1629,-185
1630,-373
1631,-79
1632,-8
1633,-9
1634,5
1635,19
1636,8
1637,1
1638,1
1639,-62
1640,1
1641,-1
1642,-7
1643,-2
1644,30
1645,4
1646,-2
1647,-1
1648,0
1649,5
1650,0
1651,0
1652,-4
1653,0
1654,0
1655,-2
1656,-54
1657,0
1658,0
1659,2
1660,20
1661,25
1662,-187
1663,0
1664,-7
1665,-3
1666,33
1667,0
1668,0
1669,0
1670,-175
1671,-74
1672,0
1673,16
1674,0
1675,0
1676,-141
1677,0
1678,0
1679,-23
1680,-1
1681,0
1682,3
1683,0
1684,-130
1685,2
1686,-3
1687,26
1688,14
1689,0
1690,-79
1691,-64
1692,0
1693,0
1694,9
1695,24
1696,-42
1697,13
1698,-1
1699,0
1700,23
1701,5
1702,0
1703,5
1704,0
1705,74
1706,-148
1707,34
1708,0
1709,-46
1710,0
1711,3
1712,-3
1713,0
1714,0
1715,251
1716,-9
1717,-5
1718,0
1719,-19
1720,0
1721,0
1722,0
1723,0
1724,0
1725,27
1726,1
1727,1
1728,65
1729,0
1730,0
1731,0
1732,5
1733,0
1734,1
1735,0
1736,-27
1737,0
1738,-53
1739,2
1740,0
1741,-18
1742,58
1743,20
1744,46
1745,0
1746,-37
1747,35
1748,-6
1749,64
1750,-1
1751,5
1752,45
1753,35
1754,43
1755,27
1756,45
1757,-1
1758,37
1759,30
1760,53
1761,46
1762,443
1763,0
1764,-311
1765,39
1766,0
1767,84
1768,0
1769,225
1770,-149
1771,133
1772,2
1773,0
1774,-2
1775,-125
1776,-201
1777,1
1778,55
1779,-16
1780,34
1781,4
1782,-6
1783,86
1784,1
1785,0
1786,-1
1787,0
1788,171
1789,0
1790,34
1791,6
1792,15
1793,14
1794,103
1795,-12
1796,0
1797,0
1798,0
1799,0
1800,5
1801,28
1802,0
1803,0
1804,-29
1805,22
1806,9
1807,3
1808,-20
1809,0
1810,0
1811,-2
1812,55
1813,-10
1814,-16
1815,-1
1816,0
1817,0
1818,7
1819,-31
1820,-4
1821,0
1822,55
1823,-38
1824,0
1825,-5
1826,0
1827,16
1828,-1
1829,-4
1830,10
1831,20
1832,-1
1833,8
1834,12
1835,9
1836,15
1837,3
1838,12
1839,3
1840,5
1841,74
1842,-20
1843,9
1844,3
1845,-2
1846,0
1847,-15
1848,0
1849,56
1850,-6
1851,6
1852,61
1853,167
1854,30
1855,2
1856,-1
1857,5
1858,-15
1859,-1
1860,-6
1861,440
1862,87
1863,3
1864,384
1865,397
1866,1
1867,35
1868,-6
1869,428
1870,0
1871,23
1872,32
1873,6
1874,-13
1875,0
1876,0
1877,-134
1878,14
1879,260
1880,38
1881,11
1882,0
1883,0
1884,-28
1885,2
1886,160
1887,512
1888,0
1889,-7
1890,-6
1891,0
1892,101
1893,15
1894,-24
1895,-67
1896,58
1897,-3
1898,0
1899,1
1900,381
1901,209
1902,188
1903,-9
1904,0
1905,0
1906,211
1907,57
1908,0
1909,0
1910,19
1911,450
1912,0
1913,3
1914,0
1915,-180
1916,524
1917,-10
1918,-101
1919,271
1920,-1
1921,1
1922,140
1923,-2
1924,0
1925,-238
1926,0
1927,3
1928,0
1929,0
1930,12
1931,1
1932,-16
1933,0
1934,-267
1935,-45
1936,3
1937,-1
1938,0
1939,61
1940,104
1941,106
1942,0
1943,495
1944,-1
1945,-1
1946,-58
1947,16
1948,-13
1949,76
1950,0
1951,0
1952,-95
1953,1
1954,-90
1955,-30
1956,27
1957,-4
1958,13
1959,-292
1960,-12
1961,152
1962,0
1963,-75
1964,4
1965,3
1966,4
1967,5
1968,-84
1969,15
1970,8
1971,-2
1972,41
1973,-68
1974,-22
1975,31
1976,-2
1977,-65
1978,12
1979,-371
1980,-13
1981,-185
1982,25
1983,-52
1984,10
1985,-1
1986,3
1987,-96
1988,0
1989,0
1990,-1
1991,-136
1992,0
1993,-2
1994,-23
1995,-115
1996,-253
1997,17
1998,0
1999,5
2000,14
2001,54
2002,-1
2003,0
2004,75
2005,1
2006,-432
2007,19
2008,-1
2009,284
2010,-186
2011,-8
2012,-29
2013,36
2014,1
2015,-92
2016,2
2017,-20
2018,-5
2019,1
2020,30
2021,0
2022,384
2023,-6
2024,-94
2025,225
2026,-54
2027,136
2028,-28
2029,287
2030,-9
2031,-56
2032,0
2033,101
2034,1
2035,313
2036,-183
2037,1
2038,0
2039,43
2040,-147
2041,-6
2042,22
2043,65
2044,21
2045,-63
2046,-168
2047,279
2048,-278
2049,-61
2050,-87
2051,-115
2052,-223
2053,-129
2054,0
2055,64
2056,-15
2057,-154
2058,-5
2059,-7
2060,-13
2061,473
2062,-1
2063,-22
2064,-147
2065,0
2066,6
2067,5
2068,-363
2069,62
2070,19
2071,-5
2072,-146
2073,26
2074,-6
2075,-218
2076,-184
2077,-239
2078,-344
2079,-436
2080,-5
2081,2
2082,13
2083,0
2084,-94
2085,24
2086,0
2087,113
2088,2
2089,4
2090,0
2091,-202
2092,-28
2093,-107
2094,2
2095,2
2096,0
2097,-17
2098,0
2099,-47
2100,-50
2101,135
2102,25
2103,-385
2104,1
2105,-185
2106,161
2107,-9
2108,0
2109,1
2110,-3
2111,-213
2112,48
2113,195
2114,0
2115,-4
2116,-269
2117,34
2118,67
2119,-12
2120,2
2121,60
2122,20
2123,-358
2124,-224
2125,123
2126,13
2127,-2
2128,-32
2129,-200
2130,0
2131,-81
2132,-492
2133,-329
2134,-66
2135,0
2136,-3
2137,49
2138,-5
2139,-18
2140,12
2141,-29
2142,8
2143,-76
2144,1
2145,0
2146,-37
2147,214
2148,-15
2149,-253
2150,81
2151,-22
2152,43
2153,-332
2154,71
2155,-206
2156,41
2157,19
2158,-229
2159,-84
2160,-538
2161,0
2162,-58
2163,-13
2164,137
2165,-226
2166,23
2167,4
2168,0
2169,0
2170,-59
2171,0
2172,131
2173,-2
2174,1
2175,0
2176,3
2177,0
2178,99
2179,88
2180,40
2181,-5
2182,3
2183,0
2184,-402
2185,-53
2186,-1
2187,1
2188,2
2189,353
2190,5
2191,-19
2192,178
2193,-132
2194,-24
2195,111
2196,-1
2197,31
2198,25
2199,247
2200,-15
2201,2
2202,7
2203,296
2204,0
2205,-282
2206,0
2207,480
2208,-74
2209,28
2210,-2
2211,63
2212,-403
2213,0
2214,11
2215,83
2216,-142
2217,0
2218,0
2219,23
2220,0
2221,34
2222,0
2223,0
2224,22
2225,28
2226,0
2227,0
2228,6
2229,0
2230,0
2231,-311
2232,-13
2233,0
2234,0
2235,119
2236,-22
2237,-163
2238,-1
2239,0
2240,-17
2241,0
2242,26
2243,0
2244,21
2245,6
2246,-1
2247,2
2248,-283
2249,0
2250,4
2251,5
2252,-10
2253,7
2254,-24
2255,0
2256,7
2257,-9
2258,0
2259,0
2260,0
2261,1
2262,43
2263,0
2264,0
2265,-61
2266,11
2267,0
2268,354
2269,0
2270,244
2271,0
2272,-5
2273,5
2274,2
2275,1
2276,-2
2277,0
2278,62
2279,-87
2280,-82
2281,113
2282,338
2283,-15
2284,359
2285,610
2286,31
2287,556
2288,4
2289,-209
2290,6
2291,-61
2292,325
2293,-395
2294,0
2295,435
2296,-126
2297,2
2298,-84
2299,107
2300,489
2301,103
2302,-45
2303,495
2304,185
2305,281
2306,-91
2307,513
2308,0
2309,520
2310,-12
2311,180
2312,0
2313,359
2314,340
2315,386
2316,354
2317,440
2318,2
2319,434
2320,217
2321,166
2322,32
2323,454
2324,19
2325,1
2326,0
2327,0
2328,0
2329,-14
2330,0
2331,-1
2332,-10
2333,-8
2334,1
2335,0
2336,0
2337,0
2338,-12
2339,-14
2340,2
2341,-7
2342,0
2343,7
2344,0
2345,5
2346,0
2347,-20
2348,-1
2349,3
2350,43
2351,-5
2352,0
2353,2
2354,0
2355,1
2356,0
2357,-10
2358,0
2359,-1
2360,61
2361,0
2362,5
2363,-113
2364,-6
2365,1
2366,0
2367,0
2368,-1
2369,0
2370,19
2371,0
2372,-15
2373,-5
2374,8
2375,0
2376,43
2377,-172
2378,0
2379,-5
2380,0
2381,-13
2382,-91
2383,0
2384,1
2385,0
2386,1
2387,27
2388,-1
2389,-46
2390,20
2391,0
2392,-325
2393,34
2394,-155
2395,202
2396,-51
2397,-3
2398,-468
2399,-333
2400,62
2401,-270
2402,-200
2403,-64
2404,-236
2405,-306
2406,-107
2407,-156
2408,352
2409,-233
2410,39
2411,-164
2412,-224
2413,44
2414,-128
2415,-273
2416,-307
2417,196
2418,-5
2419,-361
2420,0
2421,152
2422,122
2423,107
2424,0
2425,-4
2426,-391
2427,-292
2428,-269
2429,-271
2430,-95
2431,46
2432,-100
2433,-8
2434,-149
2435,-193
2436,-123
2437,-5
2438,-181
2439,-74
2440,-272
2441,-230
2442,2
2443,0
2444,-119
2445,55
2446,-457
2447,62
2448,-162
2449,-119
2450,5
2451,-157
2452,118
2453,-20
2454,-247
2455,-395
2456,-276
2457,0
2458,-4
2459,-342
2460,0
2461,21
2462,-274
2463,5
2464,319
2465,-180
2466,1
2467,135
2468,309
2469,0
2470,15
2471,-448
2472,390
2473,5
2474,-22
2475,-9
2476,-242
2477,-7
2478,-201
2479,-245
2480,6
2481,-570
2482,-103
2483,359
2484,280
2485,-21
2486,4
2487,33
2488,170
2489,-39
2490,4
2491,28
2492,-24
2493,-9
2494,18
2495,64
2496,-1
2497,-192
2498,234
2499,286
2500,6
2501,0
2502,-32
2503,0
2504,158
2505,344
2506,50
2507,54
2508,-30
2509,-26
2510,46
2511,91
2512,210
2513,61
2514,0
2515,0
2516,0
2517,8
2518,13
2519,5
2520,52
2521,-17
2522,-21
2523,-2
2524,50
2525,62
2526,-59
2527,-229
2528,-6
2529,9
2530,135
2531,-45
2532,0
2533,-8
2534,0
2535,5
2536,-4
2537,177
2538,4
2539,2
2540,1
2541,349
2542,2
2543,-18
2544,2
2545,335
2546,8
2547,33
2548,21
2549,3
2550,10
2551,-140
2552,52
2553,22
2554,-2
2555,131
2556,32
2557,24
2558,-15
2559,113
2560,24
2561,20
2562,1
2563,-158
2564,0
2565,8
2566,2
2567,-176
2568,494
2569,48
2570,87
2571,-11
2572,-35
2573,3
2574,-1
2575,0
2576,8
2577,31
2578,72
2579,-3
2580,-53
2581,-32
2582,-8
2583,-19
2584,-19
2585,351
2586,0
2587,16
2588,15
2589,28
2590,42
2591,131
2592,181
2593,85
2594,36
2595,-177
2596,7
2597,2
2598,-7
2599,-23
2600,11
2601,0
2602,9
2603,-199
2604,24
2605,32
2606,29
2607,14
2608,-4
2609,-1
2610,-18
2611,-5
2612,-33
2613,-72
2614,14
2615,23
2616,14
2617,62
2618,16
2619,0
2620,36
2621,62
2622,47
2623,0
2624,82
2625,-19
2626,60
2627,54
2628,0
2629,93
2630,-7
2631,-47
2632,0
2633,80
2634,71
2635,0
2636,449
2637,0
2638,6
2639,428
2640,14
2641,54
2642,70
2643,-29
2644,-5
2645,116
2646,-20
2647,-5
2648,32
2649,28
2650,83
2651,-1
2652,-2
2653,-50
2654,159
2655,-7
2656,1
2657,-2
2658,22
2659,120
2660,-1
2661,50
2662,23
2663,1
2664,23
2665,17
2666,-280
2667,0
2668,8
2669,0
2670,-1
2671,24
2672,-10
2673,-1
2674,19
2675,0
2676,108
2677,60
2678,4
2679,38
2680,104
2681,1
2682,97
2683,-4
2684,-83
2685,-23
2686,-7
2687,0
2688,8
2689,-99
2690,7
2691,1
2692,97
2693,9
2694,0
2695,0
2696,18
2697,-21
2698,18
2699,-218
2700,0
2701,-85
2702,71
2703,8
2704,-15
2705,87
2706,1
2707,-26
2708,34
2709,0
2710,280
2711,385
2712,26
2713,1
2714,-137
2715,1
2716,310
2717,52
2718,-33
2719,126
2720,3
2721,-17
2722,41
2723,0
2724,-258
2725,-109
2726,0
2727,147
2728,-71
2729,103
2730,-11
2731,80
2732,17
2733,-84
2734,-13
2735,-4
2736,-140
2737,35
2738,22
2739,0
2740,8
2741,33
2742,4
2743,-18
2744,0
2745,594
2746,39
2747,1
2748,8
2749,0
2750,18
2751,0
2752,57
2753,14
2754,0
2755,2
2756,0
2757,490
2758,0
2759,2
2760,0
2761,9
2762,168
2763,0
2764,347
2765,0
2766,188
2767,0
2768,446
2769,11
2770,0
2771,0
2772,1
2773,-7
2774,-7
2775,8
2776,1
2777,-2
2778,-24
