Node,Divergence
0,0
1,14
2,155
3,3
4,-1
5,8
6,-73
7,0
8,82
9,1
10,32
11,9
12,-1
13,-125
14,0
15,1
16,162
17,-8
18,0
19,0
20,3
21,16
22,-61
23,136
24,-11
25,50
26,62
27,4
28,52
29,4
30,138
31,96
32,4
33,35
34,119
35,156
36,-188
37,108
38,-43
39,56
40,139
41,90
42,24
43,-3
44,59
45,77
46,0
47,-3
48,38
49,56
50,4
51,62
52,8
53,0
54,-13
55,22
56,0
57,-11
58,-20
59,24
60,3
61,-14
62,-14
63,-11
64,25
65,-3
66,-117
67,75
68,1
69,0
70,32
71,21
72,-23
73,24
74,7
75,56
76,18
77,0
78,3
79,36
80,111
81,0
82,15
83,15
84,7
85,8
86,32
87,68
88,92
89,0
90,43
91,55
92,15
93,-15
94,199
95,1
96,97
97,124
98,162
99,32
100,35
101,81
102,1
103,-6
104,-37
105,157
106,4
107,3
108,8
109,0
110,45
111,82
112,2
113,4
114,58
115,4
116,-28
117,-8
118,56
119,83
120,2
121,-3
122,-11
123,8
124,2
125,66
126,3
127,3
128,90
129,-1
130,-4
131,0
132,0
133,0
134,-6
135,0
136,-8
137,-41
138,50
139,-1
140,53
141,-76
142,105
143,-10
144,-6
145,41
146,12
147,-16
148,0
149,77
150,43
151,4
152,13
153,0
154,191
155,79
156,18
157,5
158,-26
159,3
160,-24
161,-69
162,-14
163,-9
164,-55
165,-9
166,24
167,-60
168,-8
169,9
170,6
171,-1
172,-26
173,1
174,-21
175,-4
176,101
177,-22
178,-4
179,0
180,38
181,23
182,-2
183,-1
184,-11
185,-79
186,-5
187,-39
188,-10
189,0
190,-47
191,4
192,103
193,-96
194,198
195,109
196,-24
197,-24
198,-56
199,5
200,5
201,-13
202,0
203,0
204,50
205,-8
206,-6
207,151
208,29
209,-8
210,-28
211,-20
212,-13
213,55
214,-16
215,36
216,97
217,-5
218,43
219,-32
220,1
221,-35
222,277
223,13
224,8
225,-5
226,0
227,-1
228,-13
229,8
230,-61
231,-1
232,136
233,1
234,16
235,0
236,13
237,166
238,33
239,18
240,0
241,0
242,0
243,0
244,-36
245,0
246,186
247,-38
248,49
249,0
250,-33
251,166
252,31
253,96
254,-50
255,20
256,-80
257,-11
258,0
259,16
260,212
261,-46
262,0
263,-3
264,23
265,11
266,-14
267,219
268,0
269,0
270,0
271,0
272,0
273,0
274,1
275,-2
276,-18
277,17
278,94
279,0
280,33
281,20
282,49
283,12
284,7
285,-25
286,-5
