Node,Divergence
0,0
1,60
2,57
3,55
4,50
5,50
6,25
7,45
8,48
9,43
10,41
11,38
12,0
13,27
14,29
15,29
16,25
17,31
18,22
19,21
20,22
21,19
22,21
23,20
24,10
25,4
26,9
27,65
28,11
29,8
30,-4
31,1
32,2
33,1
34,3
35,1
36,0
37,-3
38,-3
39,-12
40,-8
41,-15
42,-13
43,-19
44,-17
45,-19
46,-1
47,-21
48,-27
49,-27
50,-29
51,-33
52,-35
53,-39
54,-32
55,-26
56,-40
57,-41
58,-47
59,-44
60,0
61,-47
62,-55
63,-46
64,-57
65,1
66,-23
67,-59
68,39
69,270
70,355
71,369
72,286
73,315
74,300
75,248
76,291
77,249
78,163
79,198
80,360
81,311
82,205
83,1
84,-2
85,4
86,31
87,9
88,7
89,0
90,23
91,-1
92,0
93,0
94,-18
95,0
96,0
97,6
98,2
99,8
100,8
101,7
102,0
103,1
104,0
105,-8
106,2
107,0
108,7
109,6
110,0
111,29
112,-12
113,-17
114,0
115,2
116,-4
117,6
118,2
119,1
120,-1
121,0
122,-2
123,-8
124,-2
125,-26
126,0
127,-2
128,-9
129,-27
130,-1
131,2
132,2
133,1
134,-6
135,2
136,-10
137,0
138,-17
139,-1
140,-7
141,1
142,-14
143,-8
144,25
145,-43
146,-3
147,0
148,-36
149,-1
150,-3
151,0
152,-26
153,0
154,-41
155,-40
156,-1
157,-28
158,39
159,-1
160,40
161,245
162,37
163,277
164,31
165,-7
166,30
167,27
168,182
169,419
170,28
171,436
172,-28
173,13
174,17
175,0
176,306
177,13
178,17
179,0
180,287
181,1
182,-57
183,212
184,256
185,8
186,4
187,2
188,1
189,240
190,-5
191,-3
192,-6
193,-11
194,-13
195,-10
196,-16
197,139
198,-16
199,-22
200,-22
201,-21
202,134
203,0
204,0
205,-27
206,-29
207,-31
208,-61
209,117
210,102
211,206
212,336
213,-42
214,-25
215,1
216,2
217,1
218,0
219,0
220,0
221,0
222,0
223,21
224,0
225,0
226,-10
227,0
228,0
229,0
230,0
231,0
232,13
233,0
234,-2
235,-32
236,-29
237,-6
238,5
239,-29
240,-1
241,0
242,3
243,0
244,2
245,0
246,-24
247,0
248,0
249,0
250,11
251,-42
252,0
253,0
254,-4
255,-2
256,0
257,-3
258,-4
259,-8
260,-12
261,-2
262,0
263,0
264,0
265,-3
266,0
267,-39
268,0
269,-18
270,-7
271,0
272,0
273,-63
274,0
275,-66
276,-5
277,0
278,32
279,0
280,8
281,2
282,2
283,-2
284,-4
285,-1
286,-9
287,-5
288,3
289,0
290,2
291,0
292,130
293,48
294,128
295,102
296,138
297,139
298,53
299,133
300,115
301,117
302,121
303,110
304,133
305,63
306,107
307,101
308,140
309,118
310,105
311,108
312,92
313,131
314,27
315,84
316,136
317,92
318,98
319,143
320,-6
321,119
322,97
323,80
324,20
325,128
326,110
327,90
328,75
329,4
330,79
331,125
332,82
333,71
334,142
335,135
336,122
337,71
338,83
339,133
340,122
341,123
342,114
343,146
344,107
345,74
346,147
347,35
348,76
349,126
350,136
351,95
352,40
353,17
354,51
355,103
356,22
357,55
358,21
359,-9
360,7
361,68
362,431
363,-57
364,198
365,271
366,281
367,-167
368,-88
369,456
370,-99
371,74
372,109
373,430
374,516
375,-93
376,507
377,317
378,214
379,505
380,284
381,106
382,47
383,359
384,143
385,128
386,503
387,662
388,-257
389,354
390,-25
391,713
392,-2
393,271
394,-15
395,230
396,393
397,-76
398,244
399,619
400,230
401,102
402,781
403,254
404,228
405,321
406,472
407,551
408,68
409,401
410,-331
411,56
412,698
413,273
414,615
415,206
416,703
417,120
418,809
419,9
420,559
421,244
422,480
423,271
424,834
425,449
426,348
427,73
428,201
429,183
430,586
431,89
432,229
433,381
434,295
435,161
436,148
437,232
438,-317
439,30
440,-37
441,-229
442,322
443,197
444,308
445,755
446,129
447,-63
448,-276
449,96
450,295
451,208
452,467
453,443
454,68
455,-94
456,133
457,212
458,419
459,500
460,703
461,48
462,-17
463,-184
464,468
465,383
466,855
467,842
468,316
469,415
470,-53
471,0
472,456
473,-10
474,-154
475,568
476,311
477,903
478,-205
479,73
480,326
481,114
482,-125
483,613
484,78
485,2
486,824
487,23
488,-24
489,584
490,-169
491,-68
492,528
493,-102
494,-40
495,46
496,59
497,580
498,679
499,103
500,522
501,716
502,526
503,223
504,629
505,32
506,797
507,108
508,461
509,-211
510,-427
511,182
512,-110
513,-112
514,-129
515,-186
516,-35
517,252
518,110
519,9
520,83
521,0
522,12
523,0
524,103
525,53
526,45
527,77
528,95
529,9
530,-2
531,72
532,0
533,2
534,1
535,16
536,338
537,88
538,-10
539,33
540,381
541,30
542,11
543,47
544,57
545,82
546,72
547,5
548,23
549,8
550,55
551,-9
552,51
553,0
554,-23
555,34
556,0
557,6
558,26
559,59
560,98
561,-7
562,70
563,0
564,0
565,122
566,0
567,53
568,0
569,26
570,1
571,45
572,60
573,-2
574,81
575,75
576,118
577,106
578,51
579,-5
580,103
581,28
582,0
583,84
584,1
585,6
586,41
587,8
588,12
589,54
590,31
591,1
592,0
593,111
594,0
595,34
596,11
597,0
598,73
599,60
600,132
601,-1
602,64
603,87
604,38
605,0
606,90
607,103
608,77
609,47
610,70
611,87
612,0
613,29
614,50
615,23
616,11
617,73
618,43
619,106
620,81
621,117
622,53
623,-1
624,0
625,3
626,35
627,0
628,25
629,68
630,17
631,-36
632,-3
633,35
634,40
635,0
636,31
637,0
638,0
639,0
640,12
641,43
642,84
643,21
644,34
645,59
646,0
647,0
648,22
649,-1
650,20
651,29
652,20
653,41
654,9
655,-2
656,10
657,26
658,3
659,-8
660,63
661,55
662,59
663,1
664,15
665,53
666,64
667,49
668,48
669,40
670,45
671,46
672,18
673,43
674,39
675,45
676,37
677,22
678,25
679,15
680,20
681,53
682,14
683,27
684,0
685,48
686,21
687,-17
688,-1
689,26
690,0
691,-6
692,33
693,13
694,2
695,9
696,-14
697,-13
698,-17
699,-4
700,0
701,-31
702,-2
703,-3
704,-1
705,-12
706,-20
707,-4
708,9
709,3
710,-28
711,-27
712,-17
713,-24
714,-23
715,-43
716,3
717,-23
718,-35
719,-24
720,-56
721,-57
722,-36
723,-20
724,-51
725,-14
726,-18
727,-22
728,-10
729,-15
730,-73
731,-67
732,-78
733,-54
734,-25
735,-48
736,-82
737,-59
738,-42
739,-83
740,39
741,-15
742,-16
743,-79
744,-16
745,-84
746,-47
747,-82
748,-91
749,-5
750,-78
751,-42
752,-66
753,-74
754,-95
755,-89
756,-248
757,373
758,-65
759,219
760,25
761,708
762,228
763,408
764,326
765,38
766,-295
767,678
768,737
769,404
770,-151
771,433
772,219
773,403
774,-139
775,223
776,-174
777,807
778,284
779,20
780,849
781,232
782,-15
783,115
784,-84
785,844
786,1017
787,822
788,24
789,115
790,297
791,-132
792,-222
793,406
794,444
795,557
796,751
797,318
798,230
799,-326
800,701
801,288
802,-92
803,784
804,502
805,527
806,-73
807,743
808,51
809,-218
810,613
811,26
812,880
813,452
814,-56
815,854
816,718
817,863
818,210
819,-149
820,743
821,477
822,-26
823,279
824,104
825,691
826,734
827,572
828,-186
829,-162
830,31
831,-518
832,687
833,223
834,643
835,-336
836,-107
837,836
838,406
839,-266
840,983
841,665
842,303
843,-165
844,137
845,489
846,664
847,32
848,671
849,-45
850,374
851,433
852,-196
853,648
854,355
855,299
856,-104
857,273
858,-51
859,-169
860,186
861,-20
862,-128
863,-194
864,152
865,366
866,128
867,-203
868,-395
869,379
870,-37
871,79
872,-202
873,-113
874,5
875,-9
876,368
877,-29
878,-302
879,-307
880,-291
881,-234
882,-2
883,58
884,48
885,-249
886,142
887,305
888,-49
889,-2
890,-248
891,98
892,169
893,275
894,-93
895,120
896,-218
897,213
898,444
899,-222
900,599
901,432
902,637
903,7
904,461
905,-315
906,408
907,254
908,466
909,-192
910,167
911,-100
912,-221
913,-387
914,-274
915,225
916,-412
917,-92
918,457
919,-205
920,-398
921,633
922,22
923,-395
924,299
925,169
926,528
927,711
928,-400
929,-126
930,-344
931,-28
932,-199
933,-244
934,359
935,-91
936,-172
937,-174
938,-436
939,16
940,208
941,-92
942,-290
943,415
944,-102
945,-473
946,-364
947,-332
948,47
949,610
950,-346
951,199
952,8
953,-58
954,428
955,-218
956,557
957,-108
958,416
959,894
960,185
961,43
962,423
963,47
964,411
965,252
966,207
967,3
968,566
969,398
970,71
971,539
972,353
973,341
974,395
975,38
976,426
977,445
978,1
979,93
980,190
981,275
982,64
983,385
984,522
985,207
986,30
987,491
988,24
989,377
990,72
991,18
992,193
993,495
994,406
995,256
996,441
997,487
998,458
999,267
1000,-3
1001,244
1002,270
1003,199
1004,175
1005,295
1006,383
1007,240
1008,46
1009,118
1010,287
1011,178
1012,64
1013,216
1014,131
1015,0
1016,386
1017,539
1018,-3
1019,123
1020,211
1021,203
1022,144
1023,123
1024,-46
1025,60
1026,15
1027,164
1028,17
1029,354
1030,289
1031,363
1032,6
1033,2
1034,197
1035,292
1036,245
1037,422
1038,375
1039,235
1040,65
1041,298
1042,13
1043,488
1044,36
1045,228
1046,100
1047,3
1048,302
1049,261
1050,-3
1051,211
1052,355
1053,22
1054,-115
1055,-64
1056,83
1057,179
1058,143
1059,275
1060,-13
1061,273
1062,284
1063,101
1064,110
1065,514
1066,-1
1067,334
1068,274
1069,5
1070,203
1071,224
1072,36
1073,19
1074,364
1075,-1
1076,151
1077,-95
1078,244
1079,49
1080,65
1081,42
1082,36
1083,41
1084,59
1085,55
1086,30
1087,15
1088,43
1089,52
1090,1
1091,3
1092,11
1093,-2
1094,-2
1095,0
1096,25
1097,-1
1098,16
1099,-1
1100,-8
1101,10
1102,18
1103,-2
1104,1
1105,54
1106,25
1107,7
1108,4
1109,1
1110,-9
1111,1
1112,-5
1113,-28
1114,10
1115,31
1116,2
1117,3
1118,9
1119,26
1120,-21
1121,-4
1122,-45
1123,-5
1124,2
1125,0
1126,-43
1127,5
1128,-31
1129,-12
1130,-34
1131,15
1132,-1
1133,-4
1134,-24
1135,-3
1136,-32
1137,-19
1138,-17
1139,-28
1140,-30
1141,-26
1142,0
1143,-24
1144,5
1145,4
1146,7
1147,1
1148,1
1149,1
1150,2
1151,0
1152,0
1153,-5
1154,0
1155,-3
1156,-3
1157,-6
1158,0
1159,-12
1160,5
1161,22
1162,17
1163,18
1164,15
1165,12
1166,8
1167,9
1168,7
1169,5
1170,6
1171,1
1172,0
1173,-5
1174,-3
1175,-12
1176,-6
1177,-9
1178,1
1179,-13
1180,-13
1181,-18
1182,-15
1183,-20
1184,7
1185,11
1186,-1
1187,2
1188,-3
1189,4
1190,-7
1191,0
1192,-2
1193,-8
1194,-11
1195,-20
1196,-13
1197,-14
1198,68
1199,41
1200,61
1201,69
1202,33
1203,60
1204,-15
1205,53
1206,54
1207,72
1208,57
1209,166
1210,57
1211,40
1212,4
1213,69
1214,92
1215,-4
1216,52
1217,44
1218,35
1219,41
1220,32
1221,-1
1222,33
1223,25
1224,286
1225,67
1226,1
1227,86
1228,21
1229,8
1230,44
1231,17
1232,3
1233,5
1234,64
1235,7
1236,7
1237,-7
1238,11
1239,-2
1240,-3
1241,-5
1242,10
1243,2
1244,56
1245,-5
1246,57
1247,4
1248,3
1249,-15
1250,-12
1251,-13
1252,-18
1253,-19
1254,-31
1255,-15
1256,-41
1257,8
1258,-40
1259,-43
1260,3
1261,-34
1262,-36
1263,-58
1264,-60
1265,-23
1266,8
1267,-53
1268,-13
1269,-52
1270,-58
1271,0
1272,12
1273,-28
1274,-43
1275,-55
1276,-70
1277,-69
1278,2
1279,-41
1280,-75
1281,52
1282,-158
1283,-363
1284,-361
1285,-290
1286,-65
1287,-300
1288,-471
1289,47
1290,-15
1291,-465
1292,-309
1293,-168
1294,-489
1295,-111
1296,-1
1297,-341
1298,-327
1299,-129
1300,33
1301,-190
1302,3
1303,-229
1304,-260
1305,18
1306,10
1307,-24
1308,-264
1309,-545
1310,-63
1311,-83
1312,-228
1313,-109
1314,-168
1315,-326
1316,-271
1317,-167
1318,0
1319,9
1320,-20
1321,-387
1322,-492
1323,-327
1324,-3
1325,-294
1326,-476
1327,-388
1328,-56
1329,-606
1330,68
1331,-157
1332,-14
1333,-711
1334,1
1335,-16
1336,-755
1337,-37
1338,-40
1339,-204
1340,-693
1341,-11
1342,-192
1343,2
1344,-426
1345,-222
1346,-41
1347,-368
1348,-126
1349,-112
1350,-178
1351,-317
1352,-88
1353,-539
1354,-116
1355,-152
1356,-198
1357,-570
1358,0
1359,-58
1360,-644
1361,-692
1362,-82
1363,-675
1364,-472
1365,-71
1366,-484
1367,-171
1368,260
1369,277
1370,189
1371,264
1372,113
1373,162
1374,143
1375,114
1376,286
1377,62
1378,350
1379,560
1380,233
1381,66
1382,161
1383,143
1384,121
1385,233
1386,414
1387,124
1388,112
1389,126
1390,373
1391,274
1392,350
1393,181
1394,216
1395,8
1396,99
1397,209
1398,311
1399,155
1400,280
1401,317
1402,42
1403,216
1404,172
1405,466
1406,205
1407,345
1408,296
1409,77
1410,351
1411,69
1412,170
1413,172
1414,119
1415,294
1416,39
1417,290
1418,612
1419,100
1420,89
1421,114
1422,162
1423,226
1424,175
1425,237
1426,350
1427,-30
1428,219
1429,144
1430,-25
1431,350
1432,67
1433,100
1434,189
1435,11
1436,36
1437,1
1438,242
1439,24
1440,87
1441,245
1442,290
1443,11
1444,145
1445,118
1446,35
1447,-17
1448,338
1449,106
1450,34
1451,9
1452,146
1453,-964
1454,-9
1455,6
1456,-423
1457,-370
1458,-587
1459,9
1460,4
1461,-419
1462,-624
1463,-692
1464,600
1465,-889
1466,-1180
1467,-933
1468,-310
1469,-1116
1470,-673
1471,553
1472,-732
1473,303
1474,-1111
1475,874
1476,-1185
1477,-747
1478,-531
1479,-532
1480,-1044
1481,107
1482,-696
1483,-608
1484,16
1485,3
1486,1024
1487,-1030
1488,43
1489,-298
1490,-860
1491,-1029
1492,196
1493,-304
1494,-1
1495,-303
1496,-565
1497,-335
1498,126
1499,501
1500,-436
1501,463
1502,-483
1503,-550
1504,-932
1505,564
1506,724
1507,681
1508,-935
1509,-364
1510,-162
1511,-814
1512,1018
1513,-817
1514,744
1515,437
1516,-946
1517,-446
1518,-1133
1519,-973
1520,351
1521,-1133
1522,-202
1523,0
1524,-1085
1525,736
1526,-148
1527,-1045
1528,355
1529,-839
1530,-283
1531,-468
1532,212
1533,-973
1534,441
1535,22
1536,161
1537,-512
1538,-783
1539,-648
1540,-1125
1541,52
1542,-1159
1543,917
1544,-1116
1545,22
1546,-957
1547,-1071
1548,-904
1549,-1141
1550,215
1551,800
1552,-1061
1553,388
1554,-882
1555,-303
1556,-826
1557,-955
1558,-708
1559,-749
1560,-1014
1561,-975
1562,44
1563,-382
1564,732
1565,140
1566,-985
1567,-678
1568,289
1569,602
1570,-104
1571,554
1572,600
1573,-758
1574,-802
1575,-1216
1576,520
1577,27
1578,-852
1579,256
1580,6
1581,25
1582,-1121
1583,-71
1584,807
1585,-1166
1586,781
1587,-255
1588,538
1589,556
1590,63
1591,309
1592,-252
1593,-1097
1594,257
1595,966
1596,463
1597,-975
1598,777
1599,0
1600,392
1601,880
1602,-711
1603,-642
1604,8
1605,-44
1606,-592
1607,-1069
1608,-1057
1609,19
1610,-839
1611,576
1612,-845
1613,-1048
1614,934
1615,-248
1616,-16
1617,-6
1618,520
1619,-12
1620,-1099
1621,32
1622,29
1623,4
1624,24
1625,25
1626,33
1627,29
1628,23
1629,3
1630,23
1631,20
1632,7
1633,2
1634,25
1635,0
1636,0
1637,27
1638,5
1639,22
1640,0
1641,20
1642,0
1643,13
1644,8
1645,4
1646,0
1647,-62
1648,0
1649,14
1650,0
1651,6
1652,-3
1653,0
1654,10
1655,2
1656,0
1657,0
1658,9
1659,2
1660,9
1661,122
1662,6
1663,5
1664,0
1665,0
1666,0
1667,-1
1668,0
1669,9
1670,1
1671,5
1672,0
1673,0
1674,-5
1675,2
1676,-5
1677,-1
1678,-8
1679,-6
1680,-45
1681,-2
1682,-12
1683,-16
