Node,Divergence
0,0
1,1
2,23
3,-1
4,-1
5,1
6,-42
7,0
8,2
9,0
10,0
11,0
12,0
13,-73
14,0
15,0
16,3
17,1
18,0
19,0
20,0
21,-1
22,-1
23,-1
24,0
25,1
26,5
27,0
28,8
29,0
30,1
31,-1
32,0
33,1
34,1
35,-2
36,1
37,38
38,0
39,-2
40,1
41,30
42,1
43,0
44,0
45,4
46,0
47,-1
48,-1
49,9
50,-1
51,-4
52,1
53,0
54,0
55,0
56,0
57,-1
58,-1
59,-4
60,0
61,0
62,13
63,-4
64,0
65,5
66,-66
67,-1
68,0
69,0
70,0
71,0
72,-3
73,0
74,0
75,1
76,1
77,0
78,17
79,-1
80,8
81,0
82,-1
83,0
84,0
85,0
86,-14
87,0
88,0
89,0
90,1
91,0
92,0
93,0
94,2
95,0
96,0
97,3
98,0
99,1
100,0
101,-1
102,0
103,0
104,0
105,5
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,1
119,0
120,0
121,0
122,0
123,0
124,0
125,2
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,-1
141,0
142,29
143,0
144,0
145,-2
146,0
147,0
148,-2
149,0
150,0
151,-1
152,0
153,0
154,-4
155,0
156,0
157,-3
158,10
159,-2
160,0
161,-2
162,0
163,0
164,3
165,0
166,0
167,0
168,-14
169,-3
170,0
171,0
172,3
173,0
174,1
175,1
176,48
177,0
178,0
179,0
180,0
181,2
182,0
183,0
184,0
185,-1
186,0
187,1
188,0
189,0
190,0
191,0
192,41
193,-1
194,44
195,22
196,0
197,0
198,0
199,-10
200,10
201,0
202,0
203,0
204,10
205,-6
206,0
207,9
208,5
209,0
210,0
211,0
212,0
213,20
214,6
215,4
216,5
217,0
218,-1
219,0
220,0
221,0
222,-1
223,1
224,0
225,0
226,0
227,0
228,0
229,1
230,0
231,0
232,0
233,0
234,-2
235,0
236,1
237,1
238,0
239,0
240,0
241,0
242,0
243,0
244,-1
245,0
246,5
247,0
248,0
249,0
250,2
251,-5
252,-1
253,56
254,0
255,0
256,1
257,0
258,0
259,0
260,-1
261,-37
262,0
263,0
264,0
265,2
266,-3
267,-14
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,15
281,1
282,8
283,0
284,1
285,-11
286,-13
287,-16
288,10
289,2
290,8
291,3
292,21
293,8
294,0
295,12
296,22
297,38
298,0
299,39
300,9
301,37
302,13
303,26
304,-9
305,6
306,33
307,44
308,17
309,0
310,28
311,0
312,0
313,0
314,0
315,0
316,0
317,23
318,0
319,23
320,0
321,25
322,0
323,-2
324,0
325,33
326,31
327,6
328,2
329,-1
330,0
331,3
332,31
333,7
334,8
335,0
336,36
337,-3
338,-3
339,-2
340,-1
341,-9
342,7
343,-9
344,16
345,-4
346,-7
347,5
348,11
349,-9
350,-1
351,-15
352,-16
353,-10
354,0
355,-20
356,-10
357,0
358,0
359,0
360,1
361,0
362,0
363,4
364,1
365,44
366,47
367,3
368,9
369,38
370,0
371,0
372,0
373,-3
374,-7
375,2
376,13
377,0
378,0
379,0
380,0
381,2
382,0
383,-16
384,0
385,1
386,43
387,15
388,0
389,0
390,0
391,57
392,-1
393,0
394,6
395,0
396,10
397,0
398,0
399,0
400,4
401,0
402,38
403,0
404,0
405,3
406,15
407,0
408,0
409,-12
410,0
411,2
412,0
413,0
414,3
415,0
416,1
417,0
418,18
419,0
420,-1
421,0
422,0
423,3
424,4
425,12
426,-2
427,-4
428,0
429,0
430,3
431,1
432,0
433,10
434,20
435,0
436,6
437,-3
438,-1
439,0
440,-3
441,-3
442,-6
443,-1
444,0
445,2
446,-7
447,-2
448,0
449,0
450,0
451,-5
452,1
453,0
454,0
455,-3
456,0
457,-1
458,0
459,0
460,-11
461,0
462,0
463,2
464,10
465,-9
466,-7
467,-6
468,-20
469,-2
470,-5
471,1
472,-4
473,-3
474,0
475,-3
476,0
477,-1
478,0
479,-7
480,1
481,0
482,0
483,0
484,-15
485,-3
486,2
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,-12
495,-5
496,-5
497,0
498,-1
499,-14
500,0
501,3
502,0
503,-7
504,-3
505,-23
506,-1
507,0
508,0
509,0
510,0
511,0
512,-16
513,-3
514,0
515,0
516,0
517,-4
518,1
519,0
520,1
521,0
522,0
523,-1
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,3
532,0
533,1
534,0
535,-1
536,0
537,0
538,-1
539,7
540,0
541,2
542,0
543,0
544,0
545,0
546,3
547,2
548,0
549,0
550,0
551,-1
552,3
553,0
554,-2
555,-1
556,0
557,-1
558,0
559,0
560,0
561,-1
562,0
563,0
564,0
565,8
566,-5
567,8
568,0
569,1
570,1
571,7
572,1
573,8
574,1
575,0
576,0
577,16
578,-1
579,0
580,4
581,2
582,0
583,9
584,12
585,0
586,7
587,0
588,8
589,0
590,0
591,0
592,11
593,9
594,0
595,5
596,0
597,0
598,9
599,0
600,0
601,-3
602,0
603,3
604,0
605,0
606,0
607,3
608,0
609,0
610,-2
611,-4
612,0
613,0
614,-6
615,1
616,0
617,-3
618,-9
619,1
620,0
621,1
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,-1
633,-1
634,0
635,-5
636,0
637,0
638,0
639,0
640,0
641,0
642,9
643,4
644,0
645,-3
646,-1
647,0
648,-1
649,0
650,0
651,-2
652,0
653,0
654,0
655,-3
656,0
657,0
658,0
659,0
660,-13
661,0
662,-7
663,0
664,0
665,19
666,3
667,0
668,0
669,4
670,0
671,0
672,0
673,9
674,0
675,1
676,0
677,0
678,1
679,0
680,0
681,1
682,0
683,-47
684,0
685,2
686,0
687,0
688,0
689,0
690,7
691,0
692,19
693,4
694,0
695,16
696,-1
697,2
698,0
699,-16
700,0
701,-9
702,0
703,-2
704,5
705,0
706,-1
707,-1
708,-7
709,1
710,0
711,-2
712,6
713,-2
714,0
715,0
716,-4
717,-1
718,-3
719,0
720,-2
721,0
722,0
723,0
724,0
725,0
726,0
727,-6
728,1
729,0
730,0
731,-1
732,-3
733,0
734,-9
735,-5
736,-2
737,0
738,0
739,-3
740,0
741,0
742,-5
743,-1
744,0
745,0
746,0
747,0
748,-28
749,0
750,-1
751,0
752,-1
753,-1
754,-5
755,-1
756,0
757,0
758,0
759,7
760,0
761,59
762,51
763,0
764,54
765,23
766,0
767,4
768,9
769,1
770,0
771,3
772,29
773,0
774,6
775,0
776,3
777,0
778,2
779,0
780,4
781,0
782,0
783,12
784,1
785,0
786,17
787,0
788,0
789,4
790,0
791,0
792,-1
793,2
794,1
795,-3
796,1
797,3
798,0
799,0
800,0
801,1
802,0
803,14
804,2
805,0
806,0
807,2
808,25
809,5
810,0
811,9
812,31
813,0
814,0
815,1
816,0
817,0
818,-1
819,17
820,2
821,-1
822,0
823,0
824,0
825,-4
826,0
827,-1
828,3
829,-1
830,-1
831,-1
832,-16
833,-3
834,-4
835,0
836,10
837,-16
838,0
839,-11
840,-17
841,-4
842,0
843,-1
844,0
845,0
846,-5
847,0
848,0
849,-7
850,-1
851,0
852,-6
853,0
854,0
855,-1
856,15
857,1
858,33
859,8
860,0
861,11
862,29
863,0
864,3
865,13
866,7
867,-10
868,0
869,1
870,6
871,0
872,16
873,7
874,10
875,5
876,9
877,2
878,0
879,5
880,-4
881,0
882,0
883,35
884,11
885,-5
886,9
887,0
888,0
889,0
890,1
891,0
892,-1
893,-3
894,9
895,5
896,8
897,11
898,5
899,0
900,-3
901,-8
902,-7
903,0
904,-11
905,-1
906,-23
907,-2
908,0
909,20
910,-14
911,0
912,0
913,0
914,-2
915,-17
916,-4
917,-20
918,0
919,0
920,6
921,0
922,0
923,0
924,-9
925,0
926,-36
927,-9
928,0
929,-14
930,25
931,0
932,-13
933,0
934,-22
935,-5
936,0
937,-13
938,3
939,-18
940,0
941,-1
942,0
943,-25
944,15
945,3
946,-1
947,-1
948,2
949,9
950,-18
951,0
952,1
953,-6
954,6
955,0
956,14
957,-22
958,0
959,-31
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,3
968,4
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,1
979,0
980,0
981,0
982,0
983,0
984,0
985,1
986,0
987,0
988,0
989,0
990,0
991,5
992,0
993,2
994,0
995,0
996,0
997,0
998,0
999,0
1000,-1
1001,-1
1002,0
1003,0
1004,-1
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
