Node,Divergence
0,0
1,-8
2,-196
3,-489
4,-506
5,-477
6,0
7,-496
8,-664
9,-304
10,-606
11,-303
12,0
13,5
14,-356
15,-104
16,-533
17,-601
18,-89
19,-411
20,-33
21,-662
22,-538
23,-587
24,13
25,-443
26,-436
27,7
28,-632
29,-322
30,-426
31,-514
32,3
33,0
34,-496
35,-577
36,-581
37,-456
38,-696
39,-658
40,-545
41,-540
42,-542
43,-23
44,-402
45,-465
46,-17
47,-725
48,-450
49,-407
50,-420
51,-141
52,-573
53,-422
54,-455
55,-358
56,-162
57,-364
58,-570
59,-488
60,-68
61,-439
62,-674
63,-548
64,-829
65,-21
66,-220
67,-747
68,14
69,252
70,447
71,201
72,140
73,315
74,270
75,404
76,411
77,276
78,296
79,276
80,121
81,400
82,214
83,0
84,0
85,2
86,14
87,1
88,0
89,0
90,0
91,2
92,0
93,0
94,-8
95,0
96,0
97,0
98,3
99,3
100,0
101,0
102,0
103,0
104,0
105,-4
106,0
107,0
108,2
109,0
110,-1
111,3
112,0
113,-5
114,1
115,0
116,-1
117,2
118,0
119,0
120,0
121,0
122,-2
123,0
124,0
125,2
126,0
127,0
128,0
129,-2
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,-1
139,0
140,1
141,0
142,-2
143,0
144,0
145,-11
146,0
147,0
148,-7
149,0
150,0
151,0
152,0
153,0
154,-16
155,-20
156,0
157,-1
158,41
159,0
160,42
161,90
162,36
163,132
164,34
165,-2
166,31
167,30
168,92
169,295
170,192
171,442
172,-37
173,20
174,18
175,0
176,306
177,21
178,19
179,0
180,246
181,3
182,166
183,210
184,211
185,11
186,5
187,2
188,2
189,232
190,-4
191,-4
192,-8
193,-12
194,-9
195,-10
196,-16
197,50
198,-15
199,-22
200,-20
201,-23
202,104
203,0
204,0
205,-25
206,-27
207,-34
208,-58
209,-7
210,5
211,-30
212,388
213,-42
214,-28
215,0
216,2
217,0
218,0
219,0
220,0
221,0
222,1
223,24
224,16
225,0
226,7
227,-1
228,0
229,0
230,0
231,10
232,14
233,0
234,-2
235,-12
236,-1
237,5
238,4
239,-9
240,-3
241,-3
242,2
243,0
244,-2
245,0
246,-5
247,0
248,0
249,-1
250,1
251,-35
252,0
253,0
254,-8
255,-7
256,0
257,-6
258,-12
259,-8
260,-14
261,-1
262,0
263,0
264,0
265,-2
266,0
267,-18
268,0
269,-19
270,-6
271,0
272,0
273,-2
274,0
275,-52
276,-5
277,0
278,19
279,0
280,12
281,9
282,8
283,4
284,0
285,1
286,-1
287,1
288,6
289,6
290,59
291,0
292,170
293,-59
294,118
295,13
296,131
297,135
298,-47
299,156
300,149
301,118
302,107
303,-26
304,110
305,58
306,122
307,107
308,142
309,68
310,91
311,98
312,62
313,154
314,-21
315,-70
316,73
317,103
318,38
319,147
320,8
321,157
322,44
323,128
324,-61
325,129
326,113
327,148
328,43
329,-69
330,135
331,133
332,58
333,124
334,145
335,174
336,145
337,120
338,50
339,136
340,138
341,136
342,126
343,145
344,121
345,32
346,145
347,120
348,134
349,154
350,139
351,143
352,-96
353,-15
354,-88
355,137
356,41
357,65
358,-9
359,-322
360,408
361,33
362,563
363,46
364,-16
365,-200
366,-798
367,146
368,-380
369,849
370,-129
371,-146
372,381
373,412
374,34
375,155
376,365
377,-71
378,358
379,-173
380,128
381,-325
382,270
383,680
384,222
385,443
386,643
387,182
388,-630
389,698
390,-230
391,1058
392,-322
393,412
394,-107
395,469
396,687
397,-550
398,593
399,599
400,109
401,827
402,1135
403,-313
404,43
405,617
406,544
407,993
408,793
409,208
410,-716
411,164
412,244
413,791
414,957
415,-68
416,839
417,-413
418,1104
419,-3
420,-166
421,887
422,-27
423,674
424,604
425,844
426,-29
427,156
428,-107
429,413
430,644
431,-564
432,-38
433,671
434,566
435,522
436,219
437,604
438,-659
439,-31
440,-138
441,68
442,626
443,74
444,210
445,410
446,-147
447,-370
448,-378
449,-528
450,518
451,-346
452,-101
453,914
454,-163
455,-251
456,-19
457,208
458,662
459,584
460,1018
461,-469
462,114
463,19
464,670
465,270
466,1036
467,254
468,609
469,313
470,-61
471,-280
472,-528
473,255
474,-356
475,469
476,-146
477,677
478,-371
479,482
480,833
481,658
482,457
483,478
484,267
485,77
486,111
487,445
488,694
489,303
490,-390
491,-178
492,-305
493,372
494,469
495,491
496,-168
497,804
498,300
499,48
500,284
501,541
502,810
503,285
504,741
505,382
506,-104
507,551
508,174
509,-318
510,-6
511,-203
512,-293
513,-514
514,-307
515,-563
516,43
517,329
518,111
519,10
520,93
521,0
522,6
523,0
524,84
525,3
526,57
527,65
528,223
529,2
530,-1
531,240
532,0
533,71
534,4
535,35
536,28
537,87
538,1
539,21
540,171
541,-14
542,0
543,60
544,29
545,79
546,56
547,480
548,16
549,-1
550,50
551,-32
552,18
553,0
554,14
555,47
556,0
557,7
558,20
559,58
