Node,Divergence
0,0
1,8
2,12
3,10
4,21
5,22
6,0
7,9
8,12
9,11
10,8
11,10
12,-64
13,3
14,0
15,0
16,11
17,11
18,5
19,3
20,1
21,5
22,12
23,11
24,3
25,8
26,1
27,3
28,1
29,0
30,5
31,-1
32,0
33,2
34,1
35,-5
36,4
37,-9
38,0
39,-1
40,3
41,-1
42,1
43,-1
44,0
45,-5
46,1
47,-6
48,-7
49,-5
50,-11
51,-21
52,-9
53,0
54,-1
55,-10
56,-2
57,-4
58,-15
59,-27
60,-40
61,-15
62,-21
63,-23
64,-5
65,-3
66,2
67,-11
68,1
69,0
70,1
71,0
72,0
73,0
74,0
75,1
76,0
77,1
78,-3
79,-1
80,0
81,0
82,0
83,6
84,12
85,9
86,21
87,6
88,0
89,0
90,-8
91,1
92,0
93,1
94,1
95,0
96,13
97,0
98,6
99,7
100,0
101,0
102,0
103,0
104,0
105,-4
106,2
107,0
108,0
109,-4
110,2
111,-2
112,-2
113,15
114,-1
115,0
116,0
117,1
118,-1
119,0
120,0
121,0
122,-1
123,0
124,5
125,-6
126,-2
127,-3
128,0
129,-3
130,0
131,0
132,0
133,-1
134,0
135,0
136,-2
137,1
138,-17
139,2
140,-12
141,0
142,-10
143,16
144,0
145,-18
146,18
147,0
148,43
149,0
150,0
151,0
152,0
153,0
154,-12
155,5
156,-3
157,1
158,17
159,0
160,1
161,10
162,6
163,1
164,13
165,62
166,10
167,10
168,-5
169,9
170,2
171,-10
172,516
173,3
174,5
175,0
176,3
177,-1
178,8
179,99
180,0
181,0
182,-1
183,0
184,-39
185,5
186,3
187,153
188,3
189,0
190,0
191,0
192,-3
193,-3
194,0
195,-4
196,-7
197,-3
198,-7
199,-3
200,-10
201,-15
202,-2
203,0
204,21
205,-6
206,-14
207,225
208,0
209,-4
210,-1
211,-10
212,0
213,-4
214,-13
215,0
216,2
217,2
218,0
219,0
220,0
221,-17
222,20
223,15
224,12
225,0
226,20
227,1
228,0
229,-1
230,10
231,-8
232,81
233,0
234,-2
235,-4
236,-38
237,-17
238,-15
239,-5
240,0
241,-189
242,14
243,0
244,3
245,5
246,57
247,1
248,0
249,0
250,19
251,-22
252,0
253,2
254,-47
255,-13
256,0
257,-11
258,-9
259,-17
260,-11
261,1
262,0
263,-7
264,0
265,21
266,-2
267,-2
268,-3
269,-17
270,-55
271,-3
272,0
273,0
274,-2
275,-1
276,-34
277,-30
278,-9
279,-34
280,59
281,216
282,137
283,169
284,247
285,348
286,31
287,71
288,10
289,-4
290,3
291,428
292,218
293,228
294,218
295,234
296,231
297,236
298,229
299,144
300,181
301,245
302,207
303,198
304,88
305,181
306,198
307,203
308,228
309,191
310,229
311,164
312,116
313,208
314,189
315,144
316,91
317,219
318,118
319,231
320,168
321,204
322,241
323,188
324,211
325,238
326,175
327,228
328,194
329,219
330,138
331,187
332,207
333,214
334,234
335,216
336,213
337,183
338,106
339,254
340,243
341,238
342,207
343,223
344,218
345,207
346,254
347,219
348,160
349,185
350,247
351,177
352,184
353,99
354,229
355,249
356,186
357,198
358,190
359,286
360,149
361,23
362,0
363,405
364,441
365,508
366,479
367,111
368,187
369,432
370,142
371,211
372,192
373,265
374,139
375,282
376,461
377,42
378,171
379,50
380,491
381,316
382,1
383,385
384,0
385,372
386,393
387,360
388,13
389,265
390,0
391,476
392,388
393,184
394,350
395,174
396,440
397,379
398,201
399,307
400,347
401,154
402,453
403,159
404,305
405,432
406,454
407,126
408,-2
409,281
410,90
411,169
412,-1
413,252
414,411
415,298
416,428
417,360
418,385
419,245
420,1
421,212
422,375
423,31
424,165
425,256
426,178
427,440
428,20
429,374
430,139
431,243
432,134
433,401
434,319
435,-7
436,348
437,157
438,149
439,11
440,0
441,42
442,276
443,206
444,-12
445,234
446,119
447,45
448,111
449,92
450,34
451,303
452,224
453,-9
454,86
455,50
456,9
457,311
458,88
459,202
460,264
461,-29
462,18
463,393
464,336
465,316
466,162
467,62
468,307
469,167
470,182
471,0
472,202
473,280
474,62
475,211
476,0
477,86
478,21
479,312
480,307
481,1
482,108
483,182
484,274
485,247
486,0
487,213
488,-9
489,4
490,16
491,34
492,96
493,249
494,272
495,218
496,30
497,29
498,38
499,131
500,105
501,82
502,156
503,54
504,267
505,154
506,82
507,0
508,27
509,-22
510,0
511,-47
512,190
513,280
514,-16
515,18
516,47
517,18
518,2
519,0
520,57
521,23
522,0
523,49
524,0
525,0
526,1
527,74
528,0
529,0
530,0
531,7
532,6
533,2
534,0
535,-9
536,0
537,1
538,0
539,0
540,0
541,2
542,0
543,24
544,0
545,0
546,77
547,0
548,0
549,0
550,2
551,0
552,281
553,2
554,0
555,-4
556,-6
557,-1
558,0
559,-3
560,0
561,0
562,49
563,0
564,1
565,124
566,4
567,59
568,0
569,1
570,40
571,258
572,0
573,308
574,16
575,28
576,253
577,274
578,-8
579,106
