Node,Degree_Difference
697,12
698,39
699,-65
700,-33
701,4
702,-90
703,20
704,-30
705,74
706,31
707,-6
708,64
709,55
710,-9
711,20
712,56
713,-63
714,8
715,-8
716,-33
717,152
718,23
719,1
720,126
721,25
722,-46
723,-105
724,23
725,-16
726,147
727,37
728,-109
729,-15
730,1
731,-59
732,203
733,-33
734,-37
735,65
736,-36
737,-45
738,-98
739,64
740,11
741,-113
742,-107
743,127
744,-57
745,-116
746,0
747,-59
748,-43
749,31
750,-132
751,-22
752,-19
753,34
754,-26
755,65
756,5
757,29
758,40
759,125
760,-73
761,159
762,146
763,89
764,122
765,126
766,219
767,153
768,125
769,24
770,68
771,137
772,269
773,14
774,0
775,-1
776,114
777,33
778,9
779,-3
780,237
781,56
782,30
783,23
784,385
785,62
786,149
787,5
788,-41
789,137
790,-22
791,1
792,115
793,-41
794,120
795,37
796,0
797,5
798,33
799,65
800,-10
801,33
802,59
803,10
804,61
805,-48
806,-2
807,247
808,48
809,-6
810,1
811,107
812,186
813,49
814,98
815,-6
816,85
817,168
818,46
819,20
820,68
821,19
822,-10
823,15
824,-20
825,39
826,14
827,-5
828,-25
829,25
830,19
831,-3
832,153
833,46
834,16
835,-10
836,167
837,93
838,140
839,-26
840,104
841,-6
842,-4
843,160
844,93
845,-32
846,-30
847,-108
848,36
849,62
850,-5
851,19
852,5
853,-3
854,102
855,318
856,-41
857,-174
858,245
859,405
860,309
861,268
862,-53
863,75
864,12
865,120
866,42
867,72
868,58
869,83
870,-3
871,53
872,5
873,250
874,31
875,162
876,231
877,1
878,267
879,34
880,309
881,0
882,0
883,-1
884,289
885,18
886,3
887,49
888,0
889,0
890,2
891,206
892,-18
893,178
894,201
895,55
896,56
897,-393
898,19
899,-83
900,-70
901,28
902,102
903,-173
904,25
905,0
906,-9
907,15
908,-47
909,112
910,-189
911,234
912,152
913,-53
914,1
915,-115
916,-99
917,-283
918,196
919,28
920,36
921,270
922,6
923,399
924,330
925,-27
926,36
927,169
928,-197
929,-102
930,-19
931,58
932,186
933,-103
934,138
935,-35
936,13
937,-47
938,67
939,-41
940,-66
941,-27
942,81
943,-169
944,119
945,129
946,352
947,24
948,-25
949,-8
950,224
951,-77
952,-179
953,-96
954,-23
955,17
956,-14
957,371
958,6
959,0
960,85
961,90
962,101
963,30
964,87
965,70
966,82
967,3
968,78
969,78
970,83
971,66
972,47
973,78
974,67
975,64
976,45
977,64
978,1
979,131
980,57
981,69
982,51
983,55
984,43
985,42
986,39
987,12
988,36
989,51
990,45
991,15
992,38
993,47
994,34
995,39
996,35
997,3
998,21
999,9
1000,-1
1001,22
1002,32
1003,27
1004,26
1005,6
1006,20
1007,23
1008,23
1009,17
1010,13
1011,5
1012,0
1013,12
1014,9
1015,-1
1016,11
1017,7
1018,-3
1019,8
1020,-2
1021,246
1022,-2
1023,-2
1024,-5
1025,-5
1026,1
1027,-11
1028,-11
1029,-8
1030,-8
1031,-8
1032,-22
1033,-8
1034,-11
1035,-25
1036,-24
1037,-15
1038,-26
1039,-26
1040,-28
1041,-31
1042,0
1043,-17
1044,-23
1045,-32
1046,-37
1047,-28
1048,-3
1049,-42
1050,-44
1051,-9
1052,-50
1053,-25
1054,-8
1055,-36
1056,-43
1057,-57
1058,-52
1059,-63
1060,-3
1061,-31
1062,-68
1063,-36
1064,-53
1065,-69
1066,-65
1067,-77
1068,-44
1069,-49
1070,-36
1071,-48
1072,20
1073,-81
1074,-88
1075,-65
1076,-85
1077,-79
1078,-42
1079,-97
1080,17
1081,1
1082,1
1083,15
1084,19
1085,-221
1086,-46
1087,-84
1088,-257
1089,-2
1090,-52
1091,-13
1092,-13
1093,3
1094,-2
1095,-161
1096,-5
1097,-1
1098,-1
1099,-36
1100,-6
1101,-51
1102,0
1103,-5
1104,-13
1105,-59
1106,-58
1107,-19
1108,-6
1109,-184
1110,-18
1111,-17
1112,-46
1113,-11
1114,-536
1115,-115
1116,-26
1117,-58
1118,-11
1119,-39
1120,-112
1121,-32
1122,-35
1123,-243
1124,-49
1125,-35
1126,-130
1127,-53
1128,-14
1129,-23
1130,-17
1131,-174
1132,-48
1133,-148
1134,-133
1135,-34
1136,-72
1137,-116
1138,-61
1139,-41
1140,-40
1141,-254
1142,-51
1143,-98
1144,9
1145,6
1146,9
1147,33
1148,3
1149,1
1150,0
1151,0
1152,-1
1153,-4
1154,2
1155,-1
1156,-4
1157,-8
1158,-1
1159,-10
1160,0
1161,16
1162,14
1163,10
1164,0
1165,8
1166,4
1167,4
1168,0
1169,1
1170,0
1171,0
1172,-4
1173,0
1174,-5
1175,-8
1176,-2
1177,-9
1178,0
1179,0
1180,-2
1181,-11
1182,-2
1183,-14
1184,-10
1185,92
1186,10
1187,29
1188,-93
1189,7
1190,-22
1191,35
1192,-40
1193,-264
1194,35
1195,34
1196,5
1197,20
1198,0
1199,-7
1200,80
1201,1
1202,13
1203,44
1204,46
1205,-80
1206,85
1207,33
1208,110
1209,152
1210,107
1211,-49
1212,32
1213,42
1214,30
1215,30
1216,38
1217,-103
1218,-14
1219,11
1220,51
1221,-66
1222,6
1223,25
1224,22
1225,-55
1226,17
1227,41
1228,2
1229,-13
1230,68
1231,-41
1232,2
1233,-1
1234,-4
1235,-36
1236,30
1237,-43
1238,-9
1239,93
1240,1
1241,-5
1242,-16
1243,28
1244,-120
1245,-3
1246,-23
1247,-91
1248,3
1249,-9
1250,64
1251,-103
1252,-3
1253,-76
1254,-1
1255,-72
1256,-52
1257,1
1258,-30
1259,-23
1260,-89
1261,-180
1262,129
1263,-1
1264,-106
1265,0
1266,-91
1267,-18
1268,-5
1269,-35
1270,-94
1271,-84
1272,-50
1273,-144
1274,37
1275,-59
1276,-50
1277,-141
1278,0
1279,-108
1280,-83
1281,-1
1282,68
1283,80
1284,40
1285,51
1286,84
1287,59
1288,79
1289,-10
1290,46
1291,37
1292,-5
1293,88
1294,31
1295,20
1296,14
1297,-16
1298,0
1299,64
1300,75
1301,11
1302,77
1303,44
1304,-89
1305,62
1306,11
1307,83
1308,60
1309,-240
1310,-15
1311,2
1312,52
1313,72
1314,-7
1315,-13
1316,8
1317,144
1318,20
1319,-33
1320,-44
1321,-44
1322,222
1323,26
1324,-28
1325,240
1326,83
1327,6
1328,53
1329,81
1330,-24
1331,42
1332,-31
1333,24
1334,0
1335,-16
1336,38
1337,-24
1338,-101
1339,22
1340,10
1341,90
1342,-2
1343,12
1344,9
1345,-17
1346,-111
1347,-2
1348,-6
1349,-40
1350,27
1351,65
1352,26
1353,11
1354,-114
1355,193
1356,-4
1357,-132
1358,12
1359,-4
1360,-46
1361,-10
1362,-2
1363,-4
1364,-7
1365,-96
1366,-58
1367,14
1368,0
1369,30
1370,4
1371,24
1372,7
1373,53
1374,34
1375,40
1376,47
1377,18
1378,0
1379,35
1380,22
1381,39
1382,32
1383,28
1384,18
1385,35
1386,8
1387,34
1388,29
1389,20
1390,3
1391,27
1392,28
1393,22
1394,0
1395,0
1396,23
1397,16
1398,15
1399,1
1400,12
1401,10
1402,-2
1403,9
1404,6
1405,7
1406,1
1407,4
1408,-3
1409,-7
1410,0
1411,-2
1412,-10
1413,-11
1414,-4
1415,-11
1416,-19
1417,-8
1418,-18
1419,-6
1420,-23
1421,0
1422,-25
1423,-13
1424,-28
1425,-9
1426,-13
1427,-12
1428,-30
1429,-27
1430,-24
1431,-27
1432,-31
1433,-34
1434,-27
1435,-14
1436,-18
1437,-17
1438,-20
1439,-14
1440,-34
1441,-34
1442,-16
1443,-11
1444,0
1445,-38
1446,-7
1447,-57
1448,-6
1449,-41
1450,-28
1451,-17
1452,-2
1453,71
1454,54
1455,-11
1456,18
1457,40
1458,33
1459,0
1460,43
1461,48
1462,1
1463,30
1464,52
1465,-8
1466,-31
1467,74
1468,-7
1469,25
1470,20
1471,46
1472,100
1473,37
1474,147
1475,-1
1476,16
1477,18
1478,32
1479,25
1480,79
1481,94
1482,8
1483,4
1484,19
1485,-12
1486,-79
1487,28
1488,8
1489,-91
1490,-62
1491,-22
1492,3
1493,10
1494,-1
1495,14
1496,-25
1497,-52
1498,25
1499,-30
1500,-37
1501,-18
1502,5
1503,-24
1504,-20
1505,-33
1506,-32
1507,-24
1508,81
1509,0
1510,-42
1511,3
1512,-3
1513,-76
1514,67
1515,5
1516,5
1517,19
1518,-9
1519,0
1520,-9
1521,-39
1522,-4
1523,0
1524,-1
1525,0
1526,-13
1527,0
1528,-21
1529,-44
1530,-42
1531,29
1532,-103
1533,-79
1534,-48
1535,-24
1536,-124
1537,-7
1538,-50
1539,-3
1540,-22
1541,0
1542,-36
1543,-66
1544,-53
1545,0
1546,-40
1547,0
1548,28
1549,-63
1550,1
1551,-42
1552,-12
1553,-123
1554,-9
1555,-110
1556,-20
1557,-138
1558,-48
1559,-49
1560,-11
1561,-77
1562,-5
1563,-104
1564,-118
1565,-21
1566,124
1567,1
1568,54
1569,9
1570,115
1571,-13
1572,123
1573,187
1574,-91
1575,173
1576,3
1577,107
1578,29
1579,-169
1580,0
1581,4
1582,-8
1583,1
1584,10
1585,75
1586,-73
1587,-5
1588,3
1589,-83
1590,6
1591,0
1592,-20
1593,-120
1594,-28
1595,-2
1596,-2
1597,-5
1598,-50
1599,28
1600,-1
1601,136
1602,100
1603,0
1604,0
1605,-20
1606,-43
1607,-198
1608,346
1609,0
1610,4
1611,144
1612,-9
1613,-3
1614,169
1615,31
1616,-1
1617,59
1618,29
1619,0
1620,199
1621,17
1622,4
1623,5
1624,0
1625,3
1626,3
1627,-8
1628,80
1629,49
1630,10
1631,22
1632,0
1633,-130
1634,0
1635,0
1636,0
1637,75
1638,41
1639,39
1640,42
1641,1
1642,7
1643,0
1644,3
1645,-1
1646,0
1647,-38
1648,0
1649,-4
1650,-31
1651,0
1652,1
1653,-4
1654,-1
1655,-23
1656,58
1657,23
1658,28
1659,0
1660,-2
1661,-2
1662,31
1663,-2
1664,13
1665,53
1666,3
1667,-1
1668,1
1669,0
1670,3
1671,0
1672,15
1673,14
1674,-1
1675,-132
1676,-4
1677,-1
1678,7
1679,7
1680,-5
1681,-10
1682,-5
1683,-1
1684,-5
1685,8
1686,-11
1687,0
1688,0
1689,-4
1690,-3
1691,-14
1692,0
1693,91
1694,-41
1695,0
1696,-5
1697,-42
1698,-11
1699,-10
1700,-4
1701,10
1702,-1
1703,0
1704,-65
1705,5
1706,0
1707,0
1708,-6
1709,-16
1710,0
1711,0
1712,0
1713,-45
1714,28
1715,44
1716,58
1717,93
1718,-10
1719,6
1720,0
1721,20
1722,8
1723,396
1724,88
1725,55
1726,61
1727,24
1728,-14
1729,6
1730,-139
1731,-1
1732,0
1733,1
1734,0
1735,0
1736,3
1737,1
1738,-1
1739,-3
1740,-1
1741,15
1742,16
1743,14
1744,12
1745,4
1746,0
1747,7
1748,3
1749,3
1750,4
1751,0
1752,-1
1753,-4
1754,-7
1755,-7
1756,-10
1757,0
1758,-12
1759,-14
1760,-10
1761,-13
1762,5
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1769,1
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,-2
1782,0
1783,1
1784,0
1785,1
1786,0
1787,0
1788,-4
1789,0
1790,0
1791,0
1792,5
1793,0
1794,-3
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,2
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,4
1823,0
1824,0
1825,1
1826,0
1827,1
1828,0
1829,-1
1830,0
1831,1
1832,0
1833,1
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,-3
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,-6
1850,0
1851,0
1852,380
1853,201
1854,133
1855,197
1856,98
1857,-2
1858,82
1859,400
1860,252
1861,178
1862,314
1863,66
1864,422
1865,237
1866,17
1867,109
1868,200
1869,178
1870,247
1871,104
1872,164
1873,25
1874,349
1875,264
1876,209
1877,294
1878,-8
1879,121
1880,206
1881,130
1882,185
1883,309
1884,131
1885,243
1886,291
1887,377
1888,0
1889,34
1890,256
1891,50
1892,266
1893,127
1894,256
1895,126
1896,124
1897,301
1898,80
1899,10
1900,285
1901,134
1902,268
1903,4
1904,161
1905,28
1906,98
1907,243
1908,196
1909,10
1910,3
1911,343
1912,70
1913,4
1914,39
1915,33
1916,187
1917,101
1918,123
1919,170
1920,-9
1921,-12
1922,184
1923,3
1924,30
1925,150
1926,208
1927,157
1928,119
1929,-27
1930,174
1931,303
1932,198
1933,101
1934,-13
1935,119
1936,258
1937,209
1938,12
1939,-29
1940,-2
1941,253
1942,181
1943,219
1944,140
1945,-45
1946,31
1947,99
1948,50
1949,7
1950,43
1951,-79
1952,225
1953,-3
1954,298
1955,-1
1956,115
1957,8
1958,42
1959,304
1960,191
1961,4
1962,77
1963,0
1964,23
1965,347
1966,20
1967,20
1968,12
1969,78
1970,28
1971,10
1972,11
1973,0
1974,6
1975,11
1976,168
1977,21
1978,45
1979,71
1980,-5
1981,92
1982,14
1983,53
1984,0
1985,28
1986,-4
1987,55
1988,75
1989,2
1990,25
1991,0
1992,4
1993,0
1994,62
1995,1
1996,307
1997,-1
1998,19
1999,5
2000,-2
2001,-1
2002,179
2003,30
2004,252
2005,37
2006,-68
2007,4
2008,-16
2009,58
2010,-11
2011,114
2012,106
2013,-87
2014,49
2015,-206
2016,-301
2017,84
2018,27
2019,-81
2020,-182
2021,-63
2022,-112
2023,-29
2024,-270
2025,-223
2026,-222
2027,-62
2028,-253
2029,-144
2030,44
2031,7
2032,-314
2033,-129
2034,-100
2035,-92
2036,-90
2037,252
2038,54
2039,-8
2040,-153
2041,-69
2042,-15
2043,-310
2044,-158
2045,-36
2046,163
2047,-235
2048,-101
2049,-84
2050,-32
2051,-158
2052,-142
2053,-189
2054,-158
2055,-247
2056,-215
2057,-124
2058,-39
2059,-242
2060,-50
2061,-246
2062,-16
2063,-143
2064,-200
2065,-307
2066,-75
2067,-59
2068,-160
2069,-246
2070,-297
2071,-48
2072,-151
2073,-144
2074,-147
2075,-371
2076,-384
2077,-541
2078,-430
2079,-168
2080,-223
2081,-177
2082,-279
2083,-260
2084,-98
2085,-53
2086,-203
2087,-278
2088,-150
2089,-191
2090,-127
2091,-378
2092,-263
2093,-38
2094,-24
2095,-36
2096,3
2097,-326
2098,145
2099,-479
2100,287
2101,15
2102,-376
2103,-636
2104,3
2105,-75
2106,-286
2107,-1
2108,-110
2109,-18
2110,114
2111,-19
2112,-215
2113,173
2114,-3
2115,3
2116,-144
2117,-256
2118,-58
2119,0
2120,-1
2121,284
2122,2
2123,-82
2124,0
2125,-310
2126,-2
2127,-640
2128,-156
2129,-192
2130,97
2131,-81
2132,-62
2133,-2
2134,-25
2135,-167
2136,-124
2137,-353
2138,-80
2139,-71
2140,-13
2141,-125
2142,-23
2143,-94
2144,26
2145,-58
2146,-582
2147,-394
2148,-231
2149,-156
2150,-121
2151,-23
2152,66
2153,87
2154,-54
2155,-532
2156,-165
2157,-128
2158,-156
2159,71
2160,-552
2161,-330
2162,-12
2163,-7
2164,-549
2165,-38
2166,-149
2167,-5
2168,27
2169,-2
2170,463
2171,414
2172,321
2173,3
2174,330
2175,261
2176,256
2177,-75
2178,235
2179,351
2180,-5
2181,13
2182,144
2183,39
2184,267
2185,416
2186,379
2187,212
2188,15
2189,139
2190,158
2191,177
2192,43
2193,286
2194,35
2195,389
2196,363
2197,-5
2198,252
2199,112
2200,335
2201,-2
2202,243
2203,353
2204,32
2205,157
2206,-245
2207,67
2208,-7
2209,115
2210,8
2211,-41
2212,9
2213,61
2214,-152
2215,-11
2216,50
2217,6
2218,226
2219,-53
2220,30
2221,6
2222,100
2223,41
2224,103
2225,42
2226,16
2227,-44
2228,153
2229,13
2230,-104
2231,144
2232,48
2233,130
2234,166
2235,47
2236,-27
2237,-10
2238,150
2239,279
2240,49
2241,-184
2242,-232
2243,-201
2244,-231
2245,144
2246,106
2247,140
2248,21
2249,176
2250,-28
2251,-112
2252,-33
2253,-261
2254,-64
2255,218
2256,0
2257,-69
2258,156
2259,-9
2260,14
2261,14
2262,95
2263,148
2264,-23
2265,146
2266,-27
2267,10
2268,-10
2269,60
2270,-50
2271,140
2272,-203
2273,-47
2274,50
2275,-8
2276,52
2277,124
2278,-20
2279,-239
2280,8
2281,124
2282,-10
2283,-21
2284,-294
2285,-122
2286,-223
2287,22
2288,-164
2289,-100
2290,-322
2291,-61
2292,-232
2293,-162
2294,-173
2295,79
2296,-118
2297,-148
2298,-247
2299,-16
2300,-198
2301,115
2302,-190
2303,-399
2304,-201
2305,-173
2306,-339
2307,-184
2308,-170
2309,-102
2310,68
2311,-296
2312,-247
2313,-117
2314,230
2315,-274
2316,-264
2317,75
2318,106
2319,-118
2320,-280
2321,-348
2322,-182
2323,-470
2324,104
2325,392
2326,47
2327,142
2328,101
2329,268
2330,73
2331,13
2332,5
2333,6
2334,-1
2335,72
2336,166
2337,482
2338,8
2339,88
2340,152
2341,-165
2342,177
2343,0
2344,-28
2345,42
2346,31
2347,275
2348,-77
2349,89
2350,2
2351,3
2352,-6
2353,-9
2354,2
2355,288
2356,7
2357,0
2358,0
2359,24
2360,3
2361,212
2362,26
2363,380
2364,-42
2365,144
2366,-2
2367,-4
2368,367
2369,255
2370,46
2371,30
2372,194
2373,4
2374,-1
2375,0
2376,38
2377,5
2378,170
2379,32
2380,326
2381,94
2382,1
2383,92
2384,422
2385,11
2386,413
2387,17
2388,268
2389,0
2390,-156
2391,-41
2392,-63
2393,-42
2394,5
2395,-140
2396,-28
2397,-154
2398,-221
2399,-260
2400,-198
2401,-160
2402,-43
2403,11
2404,-188
2405,-215
2406,-227
2407,-64
2408,-280
2409,-201
2410,-234
2411,-117
2412,-103
2413,-350
2414,3
2415,-159
2416,-181
2417,-237
2418,-204
2419,-155
2420,12
2421,-174
2422,0
2423,-13
2424,-353
2425,-409
2426,-280
2427,-231
2428,-22
2429,-404
2430,-184
2431,-250
2432,-367
2433,-280
2434,-149
2435,-363
2436,-261
2437,-40
2438,-101
2439,-424
2440,-122
2441,-431
2442,-71
2443,-234
2444,-325
2445,-90
2446,-368
2447,-499
2448,-26
2449,-449
2450,-247
2451,-116
2452,-19
2453,-109
2454,-150
2455,-386
2456,-307
2457,-273
2458,-32
2459,-16
2460,-137
2461,-63
2462,-229
2463,-412
2464,-481
2465,-146
2466,-234
2467,-266
2468,133
2469,-233
2470,31
2471,-499
2472,-353
2473,-288
2474,-115
2475,-151
2476,-205
2477,-83
2478,-109
2479,-506
2480,-333
2481,-469
2482,-290
2483,-357
2484,-376
2485,39
2486,122
2487,-68
2488,30
2489,128
2490,119
2491,119
2492,23
2493,116
2494,120
2495,113
2496,112
2497,32
2498,24
2499,9
2500,-7
2501,105
2502,105
2503,111
2504,24
2505,30
2506,16
2507,60
2508,36
2509,20
2510,101
2511,104
2512,99
2513,37
2514,-36
2515,97
2516,23
2517,91
2518,0
2519,93
2520,-3
2521,90
2522,16
2523,89
2524,86
2525,22
2526,89
2527,6
2528,5
2529,0
2530,14
2531,11
2532,79
2533,53
2534,-2
2535,1
2536,15
2537,6
2538,76
2539,22
2540,72
2541,30
2542,74
2543,5
2544,12
2545,9
2546,-97
2547,70
2548,9
2549,72
2550,-16
2551,6
2552,-4
2553,61
2554,5
2555,67
2556,53
2557,63
2558,-4
2559,59
2560,58
2561,54
2562,49
2563,-7
2564,0
2565,52
2566,2
2567,48
2568,47
2569,44
2570,44
2571,6
2572,-8
2573,42
2574,39
2575,-26
2576,36
2577,35
2578,34
2579,31
2580,28
2581,31
2582,27
2583,3
2584,-9
2585,-17
2586,23
2587,20
2588,-1
2589,0
2590,23
2591,17
2592,12
2593,14
2594,12
2595,13
2596,10
2597,11
2598,-26
2599,-10
2600,-28
2601,3
2602,-19
2603,-21
2604,-1
2605,-21
2606,-18
2607,-26
2608,20
2609,-45
2610,-7
2611,-24
2612,-26
2613,4
2614,-59
2615,0
2616,1
2617,-2
2618,-53
2619,-23
2620,-5
2621,-52
2622,-5
2623,-5
2624,-8
2625,-10
2626,-12
2627,-44
2628,-13
2629,-15
2630,-48
2631,-17
2632,-18
2633,-23
2634,-23
2635,-7
2636,-40
2637,-8
2638,-15
2639,-25
2640,-34
2641,-28
2642,-51
2643,-23
2644,-51
2645,-53
2646,-51
2647,-78
2648,-66
2649,-41
2650,-58
2651,-29
2652,-40
2653,-35
2654,-2
2655,-34
2656,-34
2657,-41
2658,-3
2659,-74
2660,-50
2661,-36
2662,8
2663,-45
2664,-43
2665,-57
2666,-48
2667,-21
2668,-51
2669,-49
2670,0
2671,-117
2672,1
2673,-31
2674,-54
2675,-1
2676,17
2677,-58
2678,-59
2679,-78
2680,-92
2681,-58
2682,-60
2683,-49
2684,-61
2685,-64
2686,-62
2687,-66
2688,-70
2689,-64
2690,-25
2691,-66
2692,-75
2693,-30
2694,-3
2695,-68
2696,-73
2697,-77
2698,-74
2699,-81
2700,0
2701,-5
2702,-71
2703,-80
2704,0
2705,0
2706,-76
2707,-76
2708,0
2709,-86
2710,4
2711,-83
2712,0
2713,-88
2714,-85
2715,-82
2716,-87
2717,-85
2718,-90
2719,-88
2720,-83
2721,-4
2722,-1
2723,-94
2724,-94
2725,-93
2726,-94
2727,-15
2728,-103
2729,-83
2730,-55
2731,-102
2732,-6
2733,-48
2734,-101
2735,-97
2736,-39
2737,-109
2738,-108
2739,0
2740,-6
2741,20
2742,12
2743,2
2744,0
2745,15
2746,10
2747,5
2748,2
2749,7
2750,8
2751,7
2752,0
2753,5
2754,5
2755,0
2756,0
2757,0
