Node,Divergence
0,0
1,80
2,364
3,-13
4,-13
5,53
6,-93
7,3
8,10
9,25
10,6
11,36
12,-6
13,-127
14,0
15,0
16,146
17,3
18,2
19,-17
20,0
21,69
22,19
23,17
24,-2
25,-3
26,180
27,33
28,140
29,37
30,9
31,18
32,32
33,79
34,0
35,7
36,-6
37,351
38,-4
39,6
40,87
41,168
42,220
43,-13
44,1
45,348
46,-32
47,101
48,79
49,29
50,32
51,61
52,114
53,0
54,-2
55,53
56,0
57,-64
58,-1
59,260
60,12
61,-9
62,-23
63,52
64,1
65,24
66,-128
67,-3
68,15
69,22
70,39
71,1
72,-12
73,2
74,68
75,157
76,44
77,-4
78,82
79,145
80,114
81,14
82,-12
83,5
84,8
85,1
86,40
87,14
88,99
89,0
90,-8
91,10
92,30
93,12
94,176
95,1
96,4
97,200
98,14
99,43
100,8
101,57
102,9
103,2
104,-5
105,255
106,0
107,3
108,12
109,-7
110,-8
111,0
112,-1
113,0
114,1
115,2
116,-13
117,2
118,123
119,0
120,1
121,34
122,-2
123,1
124,2
125,130
126,35
127,1
128,0
129,0
130,-11
131,15
132,0
133,0
134,72
135,2
136,-2
137,-20
138,-1
139,0
140,56
141,-54
142,267
143,-5
144,-10
145,88
146,-1
147,1
148,-6
149,0
150,-11
151,-16
152,79
153,5
154,233
155,-4
156,22
157,88
158,47
159,-6
160,-49
161,-69
162,-21
163,-26
164,-13
165,22
166,97
167,-81
168,-1
169,18
170,21
171,-21
172,27
173,-1
174,-41
175,12
176,182
177,-5
178,29
179,20
180,89
181,0
182,0
183,0
184,-8
185,3
186,27
187,42
188,1
189,1
190,-65
191,49
192,183
193,-53
194,302
195,216
196,-63
197,23
198,-36
199,20
200,79
201,74
202,2
203,0
204,56
205,-6
206,-7
207,152
208,10
209,-13
210,-11
211,-49
212,-3
213,106
214,169
215,39
216,41
217,2
218,24
219,9
220,-1
221,3
222,125
223,6
224,17
225,-2
226,0
227,0
228,-28
229,57
230,-6
231,8
232,85
233,-5
234,19
235,1
236,-7
237,12
238,-82
239,19
240,1
241,1
242,0
243,0
244,-57
245,0
246,32
247,-3
248,13
249,0
250,-5
251,22
252,50
253,116
254,-59
255,4
256,12
257,-61
258,0
259,7
260,69
261,-13
262,0
263,1
264,13
265,66
266,-55
267,-10
268,0
269,-13
270,-2
271,-2
272,0
273,-5
274,0
275,-1
276,-24
277,4
278,54
279,0
280,61
281,17
282,52
283,26
284,30
285,-25
286,-3
287,-17
288,153
289,169
290,82
291,172
292,149
293,134
294,5
295,-81
296,211
297,313
298,80
299,366
300,151
301,391
302,160
303,254
304,-30
305,91
306,307
307,296
308,257
309,-7
310,250
311,2
312,0
313,45
314,149
315,45
316,25
317,343
318,36
319,330
320,16
321,278
322,19
323,95
324,1
325,296
326,383
327,176
328,238
329,122
330,36
331,135
332,332
333,287
334,355
335,11
336,281
337,68
338,126
339,85
340,284
341,226
342,372
343,299
344,279
345,135
346,304
347,227
348,297
349,24
350,194
351,245
352,187
353,59
354,0
355,94
356,127
357,-2
358,-27
359,2
360,92
361,7
362,0
363,93
364,63
365,-20
366,124
367,91
368,127
369,74
370,-14
371,-1
372,19
373,-234
374,-210
375,-7
376,94
377,0
378,119
379,-7
380,14
381,71
382,114
383,-245
384,-5
385,97
386,154
387,134
388,4
389,-31
390,5
391,173
392,101
393,-50
394,137
395,30
396,88
397,27
398,4
399,4
400,-30
401,13
402,125
403,4
404,-40
405,94
406,126
407,0
408,-2
409,-276
410,26
411,39
412,-26
413,-60
414,88
415,24
416,-61
417,17
418,100
419,21
420,-79
421,-29
422,4
423,17
424,42
425,-22
426,21
427,-20
428,68
429,-1
430,106
431,94
432,0
433,35
434,62
435,38
436,36
437,131
438,-139
439,32
440,-180
441,49
442,35
443,60
444,-23
445,2
446,-50
447,-215
448,-77
449,-88
450,-22
451,-57
452,-47
453,0
454,23
455,83
456,-85
457,-47
458,1
459,-11
460,21
461,5
462,-4
463,35
464,118
465,20
466,68
467,10
468,44
469,23
470,25
471,-19
472,-41
473,-10
474,-31
475,-92
476,3
477,19
478,-142
479,18
480,39
481,0
482,-127
483,1
484,-99
485,-73
486,9
487,-72
488,4
489,5
490,-36
491,23
492,-3
493,10
494,-32
495,96
496,-5
497,1
498,-128
499,-66
500,5
501,53
502,-6
503,33
504,-63
505,-75
506,-68
507,-119
508,-1
509,-49
510,0
511,-1
512,48
513,53
514,-42
515,-2
516,-4
517,-11
518,73
519,7
520,-6
521,-1
522,-2
523,25
524,0
525,1
526,60
527,-98
528,0
529,0
530,7
531,13
532,15
533,34
534,2
535,3
536,-2
537,6
538,-32
539,23
540,-115
541,144
542,12
543,-52
544,288
545,74
546,75
547,227
548,-12
549,85
550,-1
551,22
552,138
553,-6
554,-149
555,-11
556,4
557,0
558,0
559,289
560,24
561,-4
562,3
563,0
564,5
565,80
566,-7
567,168
568,6
569,175
570,36
571,114
572,67
573,50
574,-28
575,-35
576,24
577,14
578,-25
579,27
580,37
581,29
582,14
583,9
584,63
585,3
586,40
587,-75
588,44
589,25
590,-53
591,0
592,77
593,163
594,9
595,107
596,-14
597,0
598,61
599,125
600,45
601,45
602,10
603,36
604,27
605,-1
606,81
607,137
608,22
609,-62
610,61
611,76
612,-14
613,-30
614,45
615,29
616,21
617,62
618,22
619,153
620,-57
621,45
622,-71
623,1
624,4
625,-12
626,-2
627,9
628,19
629,6
630,3
631,-31
632,15
633,36
634,4
635,104
636,57
637,7
638,-7
639,-10
640,-23
641,11
642,86
643,118
644,0
645,36
646,81
647,3
648,-41
649,-2
650,199
651,-23
652,-1
653,-45
654,-25
655,-93
656,33
657,-10
658,7
659,50
660,-19
661,12
662,36
663,11
664,-63
665,-51
666,-20
667,-8
668,2
669,111
670,7
671,39
672,9
673,147
674,-183
675,-17
676,15
677,-54
678,42
679,26
680,-55
681,14
682,21
683,-34
684,1
685,45
686,9
687,20
688,-2
689,-26
690,-17
691,30
692,100
693,103
694,26
695,132
696,5
697,10
698,-1
699,-156
700,-78
701,-34
702,-9
703,-121
704,63
705,-33
706,-53
707,-51
708,-173
709,-13
710,3
711,15
712,43
713,-70
714,-9
715,-172
716,-3
717,2
718,47
719,-44
720,-94
721,-6
722,26
723,-5
724,-94
725,0
726,-10
727,-191
728,2
729,-37
730,-20
731,56
732,-94
733,19
734,-114
735,-164
736,24
737,13
738,-49
739,-32
740,-122
741,0
742,-87
743,-2
744,2
745,19
746,-85
747,-105
748,-190
749,9
750,43
751,28
752,-254
753,-45
754,-32
755,-31
756,0
757,2
758,-53
759,161
760,14
761,249
762,284
763,59
764,233
765,237
766,-8
767,99
768,183
769,203
770,4
771,95
772,148
773,-3
774,17
775,0
776,75
777,164
778,107
779,0
780,111
781,-12
782,-1
783,248
784,103
785,7
786,254
787,-17
788,95
789,60
790,8
791,-9
792,141
793,165
794,59
795,-38
796,88
797,133
798,-1
799,16
800,-10
801,57
802,29
803,174
804,207
805,3
806,10
807,152
808,162
809,266
810,-8
811,70
812,214
813,15
814,5
815,-26
816,1
817,3
818,2
819,300
820,78
821,2
822,0
823,-1
824,-1
825,73
826,176
827,99
828,175
829,-2
830,132
831,164
832,29
833,-140
834,78
835,1
836,105
837,62
838,35
839,159
840,66
841,116
842,-21
843,-10
844,1
845,3
846,-44
847,15
848,58
849,159
850,10
851,-11
852,59
853,-16
854,-5
855,-23
856,42
857,16
858,61
859,37
860,-6
861,42
862,15
863,0
864,26
865,7
866,58
867,-41
868,10
869,39
870,-21
871,-16
872,14
873,7
874,81
875,9
876,11
877,16
878,4
879,7
880,-17
881,17
882,51
883,96
884,-2
885,-49
886,56
887,-2
888,-6
889,-1
890,21
891,-4
892,-12
893,-16
894,30
895,-5
896,85
897,-7
898,-16
899,0
900,-26
901,8
902,-30
