Node,Divergence
0,0
1,0
2,2
3,0
4,0
5,82
6,0
7,-1
8,43
9,0
10,0
11,0
12,0
13,0
14,0
15,-9
16,3
17,-110
18,0
19,0
20,0
21,0
22,-107
23,0
24,0
25,-114
26,2
27,1
28,66
29,0
30,-123
31,0
32,0
33,0
34,0
35,0
36,-111
37,29
38,0
39,-124
40,-1
41,-1
42,-117
43,0
44,48
45,0
46,0
47,1
48,-124
49,3
50,0
51,-3
52,-125
53,0
54,-117
55,0
56,-41
57,0
58,-1
59,22
60,0
61,-4
62,-126
63,0
64,-139
65,-120
66,0
67,57
68,0
69,1
70,0
71,8
72,10
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,-11
84,109
85,108
86,2
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,114
97,0
98,103
99,0
100,108
101,0
102,99
103,0
104,0
105,0
106,0
107,0
108,0
109,1
110,101
111,104
112,0
113,93
114,0
115,-7
116,101
117,0
118,-1
119,95
120,95
121,0
122,91
123,87
124,0
125,0
126,0
127,0
128,88
129,91
130,0
131,0
132,0
133,0
134,92
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,85
143,81
144,0
145,0
146,-1
147,0
148,1
149,76
150,0
151,0
152,0
153,90
154,-2
155,81
156,0
157,0
158,0
159,-113
160,0
161,0
162,0
163,-1
164,3
165,0
166,0
167,-4
168,0
169,-1
170,0
171,0
172,10
173,0
174,0
175,2
176,3
177,4
178,-2
179,0
180,0
181,18
182,0
183,0
184,0
185,0
186,0
187,18
188,-4
189,0
190,-1
191,0
192,0
193,0
194,0
195,11
196,0
197,28
198,0
199,2
200,7
201,0
202,0
203,0
204,-1
205,1
206,0
207,0
208,0
209,0
210,0
211,39
212,1
213,13
214,0
215,0
216,2
217,0
218,0
219,0
220,0
221,36
222,4
223,1
224,0
225,0
226,0
227,-1
228,0
229,85
230,0
231,0
232,0
233,0
234,-2
235,2
236,1
237,0
238,0
239,0
240,0
241,1
242,13
243,0
244,0
245,0
246,-1
247,-1
248,0
249,0
250,1
251,-2
252,0
253,7
254,0
255,0
256,-114
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,4
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,1
276,0
277,0
278,0
279,0
280,43
281,25
282,48
283,20
284,32
285,2
286,13
287,6
288,-1
289,0
290,0
291,-1
292,26
293,0
294,14
295,0
296,27
297,22
298,0
299,17
300,19
301,4
302,7
303,15
304,0
305,0
306,11
307,-1
308,9
309,-5
310,0
311,19
312,0
313,4
314,-2
315,0
316,0
317,6
318,9
319,5
320,-8
321,9
322,-6
323,-7
324,0
325,-12
326,-16
327,-21
328,0
329,0
330,-8
331,-23
332,0
333,-22
334,-21
335,-28
336,-28
337,-18
338,-5
339,-32
340,-33
341,-39
342,-16
343,-45
344,-20
345,0
346,-25
347,-20
348,-45
349,-44
350,-24
351,-10
352,0
353,0
354,0
355,-38
356,0
357,-47
358,-3
359,0
360,0
361,-16
362,0
363,0
364,0
365,13
366,26
367,0
368,0
369,5
370,0
371,0
372,-1
373,0
374,0
375,0
376,0
377,0
378,1
379,0
380,5
381,1
382,0
383,9
384,0
385,0
386,17
387,9
388,0
389,2
390,0
391,33
392,2
393,0
394,4
395,0
396,2
397,-1
398,-107
399,0
400,0
401,0
402,0
403,0
404,98
405,0
406,12
407,0
408,0
409,-1
410,0
411,0
412,0
413,0
414,-10
415,-1
416,0
417,0
418,2
419,0
420,0
421,0
422,10
423,0
424,0
425,7
426,-1
427,-1
428,0
429,0
430,0
431,1
432,0
433,-5
434,-2
435,-22
436,-15
437,0
438,0
439,0
440,0
441,16
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,-5
451,0
452,0
453,-79
454,0
455,-3
456,1
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,-2
466,2
467,0
468,-4
469,-3
470,0
471,0
472,-89
473,-1
474,1
475,10
476,0
477,0
478,0
479,0
480,-6
481,0
482,1
483,0
484,0
485,0
486,9
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,74
498,-2
499,-5
500,-6
501,-4
502,0
503,0
504,-3
505,-14
