Node,Divergence
0,0
1,49
2,144
3,78
4,73
5,25
6,96
7,61
8,32
9,35
10,19
11,17
12,-13
13,39
14,38
15,-1
16,55
17,34
18,10
19,49
20,2
21,22
22,23
23,34
24,10
25,15
26,16
27,45
28,18
29,0
30,2
31,4
32,3
33,2
34,2
35,-1
36,-6
37,94
38,0
39,11
40,1
41,-1
42,-9
43,70
44,32
45,67
46,1
47,1
48,7
49,65
50,63
51,93
52,-8
53,2
54,-18
55,-5
56,1
57,-7
58,-19
59,61
60,18
61,4
62,2
63,18
64,-12
65,-1
66,0
67,-12
68,0
69,0
70,9
71,0
72,0
73,0
74,0
75,54
76,0
77,2
78,-1
79,0
80,-2
81,0
82,115
83,2
84,-35
85,0
86,29
87,27
88,0
89,3
90,22
91,-16
92,44
93,0
94,14
95,11
96,-29
97,33
98,54
99,8
100,35
101,-33
102,12
103,-101
104,-48
105,17
106,5
107,0
108,-11
109,-11
110,-53
111,-14
112,6
113,-14
114,-33
115,0
116,0
117,-15
118,0
119,-32
120,-1
121,0
122,6
123,-16
124,0
125,-44
126,0
127,0
128,-6
129,-4
130,-47
131,0
132,-28
133,0
134,18
135,1
136,-44
137,-14
138,-7
139,-2
140,-80
141,-4
142,-10
143,1
144,-23
145,-51
146,0
147,0
148,-79
149,-1
150,-4
151,0
152,-24
153,3
154,-73
155,-76
156,0
157,-29
158,-179
159,0
160,9
161,14
162,6
163,-3
164,-159
165,146
166,-31
167,16
168,2
169,16
170,15
171,6
172,177
173,3
174,0
175,0
176,70
177,-2
178,-130
179,12
180,-4
181,147
182,0
183,11
184,-9
185,-183
186,-4
187,474
188,-70
189,0
190,-121
191,-122
192,-154
193,-149
194,-163
195,-162
196,-112
197,-145
198,-61
199,-188
200,423
201,-101
202,-1
203,0
204,10
205,-195
206,-190
207,24
208,92
209,-5
210,0
211,-9
212,5
213,-198
214,-164
215,0
216,2
217,8
218,3
219,0
220,0
221,0
222,344
223,336
224,17
225,0
226,20
227,1
228,0
229,0
230,-1
231,0
232,281
233,0
234,-2
235,127
236,395
237,283
238,7
239,272
240,0
241,98
242,89
243,0
244,0
245,0
246,267
247,0
248,0
249,0
250,62
251,230
252,1
253,0
254,3
255,1
256,0
257,1
258,1
259,-5
260,-5
261,0
262,-11
263,-3
264,0
265,141
266,-1
267,-1
268,0
269,0
270,257
271,0
272,0
273,6
274,0
275,144
276,-1
277,-5
278,218
279,0
280,346
281,376
282,319
283,384
284,319
285,309
286,252
287,197
288,34
289,56
290,40
291,162
292,-91
293,55
294,-85
295,42
296,-92
297,-19
298,27
299,-3
300,53
301,-110
302,-96
303,24
304,63
305,82
306,-135
307,-67
308,-108
309,25
310,-73
311,118
312,-13
313,-143
314,-110
315,-24
316,-35
317,-21
318,-2
319,-105
320,34
321,-96
322,-78
323,-69
324,54
325,-110
326,-108
327,-113
328,18
329,-30
330,-12
331,-91
332,-58
333,-159
334,-73
335,-194
336,-163
337,-47
338,-69
339,-143
340,-155
341,-110
342,-124
343,-166
344,-165
345,-3
346,-151
347,-177
348,-70
349,-178
350,-161
351,-116
352,-55
353,-37
354,-64
355,-210
356,-89
357,-115
358,-61
359,11
360,14
361,4
362,0
363,111
364,131
365,51
366,92
367,107
368,107
369,81
370,20
371,8
372,116
373,90
374,67
375,133
376,81
377,15
378,52
379,25
380,80
381,124
382,6
383,68
384,0
385,64
386,73
387,61
388,-9
389,61
390,2
391,46
392,105
393,100
394,95
395,71
396,24
397,83
398,81
399,20
400,59
401,48
402,31
403,83
404,79
405,105
406,23
407,26
408,0
409,40
410,4
411,71
412,0
413,68
414,-8
415,68
416,1
417,53
418,20
419,22
420,23
421,37
422,46
423,30
424,9
425,-38
426,29
427,1
428,88
429,22
430,8
431,17
432,24
433,-13
434,-32
435,-20
436,-9
437,-34
438,-1
439,-1
440,-25
441,-65
442,-10
443,-47
444,-62
445,-3
446,21
447,-12
448,-18
449,-19
450,-96
451,-21
452,-18
453,-50
454,-45
455,-6
456,-4
457,-38
458,-16
459,-20
460,-80
461,-7
462,-35
463,-27
464,-90
465,-47
466,-32
467,-43
468,-54
469,-101
470,-52
471,-2
472,-29
473,-31
474,-47
475,-60
476,-52
477,-40
478,-37
479,-79
480,-57
481,0
482,-51
483,-44
484,-94
485,-2
486,0
487,-66
488,-60
489,-6
490,-4
491,-97
492,-58
493,-50
494,-48
495,-191
496,-19
497,-28
498,-43
499,-148
500,-95
501,-105
502,-48
503,-186
504,-69
505,-114
506,-58
507,-105
508,-83
509,-41
510,-1
511,0
512,-101
513,-149
514,-21
515,-39
516,-97
517,-112
518,3
519,0
520,12
521,1
522,0
523,5
524,76
525,0
526,1
527,3
528,0
529,0
530,0
531,3
