Node,Divergence
0,0
1,26
2,0
3,0
4,-13
5,87
6,0
7,0
8,0
9,-2
10,0
11,0
12,0
13,-181
14,0
15,0
16,0
17,2
18,0
19,0
20,0
21,0
22,147
23,1
24,0
25,20
26,39
27,-1
28,61
29,52
30,0
31,2
32,20
33,0
34,4
35,-1
36,24
37,-19
38,0
39,17
40,2
41,-1
42,116
43,0
44,0
45,-165
46,-31
47,0
48,-4
49,21
50,70
51,-1
52,-46
53,-1
54,0
55,0
56,0
57,0
58,8
59,71
60,0
61,-4
62,35
63,53
64,-3
65,17
66,-191
67,-1
68,1
69,-30
70,42
71,2
72,96
73,29
74,-1
75,28
76,7
77,81
78,-44
79,-38
80,-77
81,-95
82,-63
83,0
84,30
85,52
86,121
87,0
88,-42
89,-1
90,0
91,8
92,1
93,86
94,0
95,0
96,0
97,104
98,2
99,1
100,-1
101,2
102,0
103,0
104,-9
105,72
106,0
107,0
108,0
109,-3
110,144
111,0
112,2
113,0
114,0
115,0
116,0
117,0
118,0
119,2
120,0
121,3
122,0
123,0
124,1
125,0
126,51
127,131
128,1
129,-2
130,0
131,0
132,0
133,0
134,108
135,0
136,0
137,-3
138,0
139,118
140,1
141,0
142,48
143,0
144,0
145,65
146,0
147,0
148,6
149,-2
150,15
151,0
152,0
153,14
154,-4
155,86
156,0
157,16
158,-67
159,-6
160,-6
161,1
162,-1
163,3
164,-7
165,3
166,14
167,0
168,0
169,22
170,-2
171,0
172,-70
173,0
174,0
175,14
176,-83
177,5
178,0
179,-11
180,0
181,20
182,0
183,2
184,-4
185,66
186,71
187,-124
188,-33
189,1
190,-15
191,21
192,-29
193,-6
194,-134
195,-117
196,71
197,18
198,-1
199,-2
200,-213
201,-3
202,5
203,0
204,12
205,12
206,0
207,-22
208,4
209,-17
210,7
211,0
212,-18
213,-187
214,-51
215,11
216,344
217,22
218,264
219,58
220,4
221,57
222,69
223,276
224,-2
225,3
226,0
227,8
228,0
229,54
230,11
231,34
232,389
233,1
234,268
235,8
236,176
237,283
238,120
239,-22
240,1
241,72
242,0
243,0
244,39
245,2
246,282
247,15
248,0
249,44
250,93
251,261
252,-18
253,136
254,5
255,316
256,24
257,67
258,33
259,-108
260,334
261,51
262,1
263,3
264,14
265,35
266,119
267,257
268,-12
269,-21
270,97
271,4
272,0
273,-1
274,0
275,244
276,-7
277,23
278,313
279,0
280,57
281,51
282,54
283,53
284,14
285,4
286,25
287,21
288,-89
289,-127
290,-182
291,-203
292,0
293,0
294,-2
295,0
296,32
297,56
298,0
299,89
300,-3
301,2
302,95
303,0
304,-2
305,0
306,16
307,37
308,0
309,0
310,-2
311,-39
312,0
313,0
314,0
315,0
316,33
317,35
318,15
319,46
320,0
321,79
322,0
323,0
324,8
325,30
326,42
327,0
328,0
329,0
330,0
331,39
332,-5
333,0
334,-121
335,53
336,0
337,139
338,0
339,1
340,96
341,37
342,-12
343,55
344,51
345,-2
346,43
347,-21
348,-44
349,-20
350,115
351,0
352,0
353,0
354,0
355,116
356,0
357,15
358,0
359,20
360,36
361,35
362,0
363,0
364,8
365,26
366,27
367,15
368,40
369,8
370,13
371,30
372,9
373,0
374,-2
375,25
376,37
377,0
378,0
379,0
380,37
381,48
382,11
383,0
384,0
385,0
386,36
387,13
388,4
389,21
390,2
391,32
392,21
393,9
394,24
395,12
396,19
397,-2
398,11
399,-1
400,1
401,0
402,20
403,1
404,5
405,6
406,18
407,2
408,-2
409,0
410,0
411,0
412,-8
413,0
414,1
415,0
416,13
417,0
418,6
419,0
