Node,Divergence
0,0
1,0
2,6
3,0
4,0
5,8
6,0
7,3
8,0
9,0
10,0
11,0
12,0
13,-1
14,0
15,32
16,3
17,40
18,0
19,0
20,0
21,0
22,51
23,-1
24,47
25,29
26,1
27,0
28,0
29,0
30,52
31,0
32,0
33,0
34,0
35,-2
36,5
37,29
38,0
39,51
40,4
41,-1
42,41
43,0
44,0
45,-1
46,0
47,24
48,41
49,-2
50,0
51,-2
52,19
53,0
54,37
55,0
56,13
57,0
58,30
59,25
60,0
61,-3
62,32
63,0
64,38
65,30
66,0
67,21
68,0
69,0
70,0
71,15
72,13
73,0
74,0
75,0
76,0
77,11
78,0
79,0
80,0
81,0
82,1
83,-3
84,0
85,9
86,1
87,10
88,0
89,0
90,3
91,0
92,-2
93,0
94,0
95,0
96,0
97,0
98,1
99,0
100,0
101,0
102,0
103,0
104,0
105,3
106,0
107,0
108,2
109,2
110,1
111,0
112,0
113,0
114,3
115,-3
116,0
117,0
118,0
119,0
120,1
121,0
122,0
123,0
124,0
125,3
126,0
127,-1
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,-7
136,0
137,0
138,12
139,5
140,0
141,0
142,-16
143,0
144,0
145,-10
146,0
147,0
148,0
149,0
150,0
151,1
152,-2
153,0
154,-1
155,-11
156,0
157,0
158,29
159,3
160,25
161,26
162,0
163,0
164,25
165,0
166,21
167,21
168,20
169,0
170,16
171,-12
172,0
173,13
174,-1
175,0
176,41
177,12
178,12
179,0
180,0
181,105
182,-5
183,1
184,9
185,0
186,5
187,0
188,0
189,-14
190,1
191,1
192,0
193,-4
194,19
195,-6
196,-8
197,-13
198,-1
199,-12
200,-8
201,-15
202,-17
203,-21
204,-28
205,1
206,-17
207,-2
208,0
209,-22
210,-23
211,-26
212,-23
213,-29
214,-30
215,0
216,2
217,0
218,0
219,0
220,-1
221,1
222,41
223,2
224,-1
225,0
226,0
227,0
228,0
229,-1
230,0
231,0
232,-20
233,0
234,-2
235,195
236,0
237,-43
238,0
239,0
240,0
241,-2
242,0
243,0
244,0
245,0
246,-134
247,-9
248,0
249,0
250,-2
251,-61
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,-30
260,0
261,0
262,0
263,-1
264,0
265,98
266,0
267,-59
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,121
276,0
277,0
278,-133
279,0
280,165
281,105
282,169
283,131
284,153
285,103
286,146
287,78
288,-118
289,-69
290,-167
291,140
292,32
293,31
294,12
295,27
296,44
297,40
298,27
299,26
300,35
301,24
302,10
303,24
304,4
305,0
306,26
307,-5
308,24
309,-5
310,2
311,0
312,0
313,8
314,-3
315,5
316,7
317,13
318,12
319,11
320,-2
321,9
322,4
323,-6
324,0
325,6
326,-13
327,-18
328,0
329,-1
330,-13
331,-20
332,-2
333,-5
334,-10
335,-23
336,-28
337,-14
338,-11
339,-19
340,-19
341,-38
342,-18
343,-41
344,-19
345,-10
346,-20
347,-26
348,-46
349,-40
350,-31
351,-36
352,-25
353,-4
354,-10
355,-44
356,-28
357,-35
358,-43
359,0
360,0
361,-36
362,14
363,0
364,0
365,4
366,157
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,-1
375,0
376,0
377,0
378,0
379,0
380,2
381,1
382,0
383,1
384,0
385,0
386,264
387,18
388,0
389,-89
390,0
391,255
392,0
393,0
394,-4
395,-1
396,2
397,0
398,13
399,0
400,0
401,0
402,8
403,0
404,0
405,0
406,10
407,0
408,0
409,4
410,0
411,-23
412,0
413,0
414,0
415,40
416,177
417,0
418,255
419,0
420,0
421,0
422,0
423,0
424,0
425,159
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,67
434,0
435,-22
436,-1
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,1
448,0
449,0
450,0
451,0
452,0
453,5
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,2
464,-2
465,0
466,15
467,0
468,68
469,0
470,0
471,0
472,7
473,1
474,0
475,0
476,2
477,0
478,0
479,-171
480,-7
481,0
482,5
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,-1
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,-14
501,0
502,0
503,0
