Node,Divergence
0,0
1,-90
2,55
3,54
4,44
5,39
6,49
7,23
8,46
9,41
10,114
11,43
12,18
13,54
14,-1
15,-94
16,36
17,36
18,23
19,19
20,18
21,-32
22,-28
23,19
24,16
25,-1
26,-89
27,27
28,-16
29,11
30,-9
31,-2
32,7
33,13
34,-2
35,-4
36,-127
37,-11
38,-25
39,-21
40,-22
41,12
42,-31
43,-23
44,-26
45,-33
46,-1
47,-25
48,-149
49,-48
50,-41
51,-31
52,-10
53,-38
54,-52
55,-123
56,-49
57,-39
58,-27
59,-50
60,-44
61,-62
62,-65
63,-70
64,-227
65,-56
66,-103
67,-339
68,-321
69,-385
70,-44
71,-305
72,-452
73,-122
74,-347
75,-108
76,-291
77,-142
78,-275
79,-203
80,-361
81,-334
82,-257
83,315
84,199
85,13
86,90
87,-6
88,88
89,0
90,18
91,126
92,134
93,-118
94,233
95,150
96,81
97,217
98,273
99,5
100,115
101,90
102,206
103,118
104,-80
105,190
106,30
107,-68
108,9
109,200
110,67
111,52
112,-3
113,288
114,-28
115,90
116,-64
117,241
118,-145
119,58
120,-65
121,79
122,4
123,55
124,-84
125,196
126,-59
127,-14
128,-41
129,33
130,216
131,-25
132,52
133,-7
134,-3
135,-88
136,78
137,4
138,148
139,-82
140,-80
141,-27
142,363
143,-2
144,126
145,187
146,-55
147,43
148,-86
149,-81
150,-45
151,-22
152,84
153,154
154,61
155,-101
156,-99
157,-78
158,397
159,0
160,-107
161,72
162,110
163,-76
164,387
165,35
166,207
167,223
168,-60
169,62
170,-64
171,41
172,497
173,191
174,-87
175,-2
176,289
177,-93
178,134
179,376
180,-5
181,324
182,0
183,427
184,-1
185,50
186,105
187,285
188,272
189,-3
190,402
191,220
192,321
193,501
194,115
195,306
196,322
197,238
198,4
199,383
200,271
201,266
202,-116
203,-1
204,-120
205,-40
206,291
207,56
208,48
209,-73
210,-112
211,-80
212,47
213,428
214,274
215,165
216,117
217,5
218,186
219,275
220,-40
221,-15
222,312
223,370
224,339
225,0
226,311
227,84
228,54
229,0
230,46
231,-43
232,340
233,0
234,118
235,52
236,399
237,380
238,-133
239,272
240,373
241,233
242,168
243,56
244,43
245,0
246,292
247,0
248,90
249,287
250,334
251,268
252,-46
253,-1
254,5
255,192
256,3
257,75
258,-60
259,120
260,222
261,63
262,166
263,201
264,-58
265,65
266,-86
267,258
268,11
269,69
270,279
271,0
272,0
273,21
274,-49
275,118
276,165
277,-32
278,356
279,-12
280,126
281,467
282,226
283,80
284,71
285,207
286,315
287,243
288,389
289,411
290,280
291,397
292,244
293,-188
294,-36
295,-111
296,300
297,526
298,-157
299,96
300,-104
301,64
302,378
303,-114
304,-14
305,-257
306,292
307,247
308,190
309,-134
310,326
311,-292
312,136
313,-21
314,148
315,125
316,310
317,96
318,115
319,348
320,-68
321,207
322,-107
323,121
324,-289
325,256
326,312
327,287
328,-84
329,-54
330,-124
331,232
332,88
333,409
334,536
335,488
336,52
337,-2
338,291
339,443
340,447
341,512
342,207
343,243
344,328
345,-72
346,126
347,352
348,12
349,212
350,368
351,29
352,-148
353,-303
354,-92
355,266
356,59
357,25
358,-94
359,133
360,21
361,-71
362,186
363,539
364,466
365,656
366,703
367,76
368,-88
369,675
370,419
371,-181
372,98
373,115
374,431
375,206
376,613
377,-134
378,121
379,2
380,748
381,160
382,-142
383,391
384,0
385,406
386,732
387,664
388,401
389,267
390,55
391,670
392,44
393,289
394,190
395,185
396,706
397,125
398,201
399,10
400,549
401,-108
402,530
403,6
404,221
405,110
406,639
407,231
408,-119
409,168
410,11
411,100
412,116
413,164
414,600
415,560
416,559
417,262
418,659
419,41
420,138
421,354
422,305
423,26
424,654
425,588
426,68
427,533
428,71
429,561
430,130
431,197
432,506
433,607
434,425
435,-4
436,518
437,604
438,-180
439,218
440,-22
441,-18
442,351
443,484
444,-82
445,403
446,-257
447,64
448,171
449,-26
450,-66
451,296
452,172
453,231
454,332
455,283
456,2
457,493
458,107
459,41
460,405
461,-53
462,254
463,61
464,363
465,603
466,357
467,302
468,670
469,381
470,173
471,-148
472,276
473,443
474,-92
475,440
476,23
477,77
478,-56
479,367
480,580
481,-34
482,-9
483,-6
484,485
485,-148
486,0
487,55
488,107
489,-5
490,-140
491,149
492,-414
493,-134
494,-7
495,293
496,-113
497,-67
498,-80
499,588
500,172
501,253
502,-146
503,318
504,-229
505,496
506,-194
507,161
508,132
509,-236
510,-3
511,-57
512,17
513,216
514,-196
515,-22
516,-7
517,22
518,5
519,2
520,-17
521,-10
522,0
523,222
524,0
525,0
526,3
527,-68
528,-28
529,-3
530,0
531,-18
532,156
533,3
534,0
535,0
536,3
537,-1
538,37
539,-1
540,-24
541,0
542,45
543,9
544,2
545,0
546,-184
547,63
548,-49
549,1
550,-25
551,-2
552,134
553,36
554,-7
555,-34
556,130
557,-2
558,146
559,-4
560,-1
561,-5
562,600
563,286
564,496
565,467
566,-4
567,557
568,500
569,-9
570,521
571,651
572,507
573,401
574,357
575,650
576,579
577,469
578,137
579,423
580,387
581,642
582,295
583,511
584,406
585,306
586,559
587,431
588,596
589,391
590,421
591,103
592,453
593,499
594,362
595,174
596,175
597,252
598,596
599,437
600,570
601,348
602,235
603,555
604,365
605,16
606,387
607,552
608,201
609,498
610,492
611,572
612,172
613,468
614,506
615,434
616,321
617,77
618,588
619,474
620,510
621,535
622,483
623,344
624,239
625,256
626,604
627,257
628,564
629,494
630,291
631,444
632,412
633,421
634,268
635,480
636,268
637,-3
638,310
639,238
640,203
641,257
642,438
643,407
644,324
645,531
646,387
647,349
648,381
649,309
650,294
651,430
652,238
653,428
654,259
655,353
656,368
657,176
658,295
659,189
660,394
661,317
662,283
663,476
664,205
665,526
666,161
667,126
668,-85
669,603
670,75
671,292
672,89
673,-68
674,201
675,256
676,8
677,-98
678,129
679,-120
680,200
681,53
682,97
683,60
684,-62
685,49
686,-31
687,-43
688,-132
689,-201
690,-7
691,-130
692,727
693,609
694,-154
695,602
696,167
697,144
698,37
699,-13
700,579
701,-191
702,-146
703,-110
704,704
705,-149
706,6
707,-45
708,585
709,712
710,-189
711,323
712,716
713,31
714,-114
715,-33
716,72
717,99
718,469
719,332
720,24
721,9
722,-111
723,247
724,108
725,-151
726,-380
727,533
728,-107
729,335
730,60
731,-122
732,-156
733,-126
734,509
735,-208
736,-10
737,-165
738,182
739,-18
740,-32
741,-101
742,446
743,89
744,-132
745,107
746,-93
747,383
748,-72
749,-171
750,-246
751,-231
752,104
753,-118
754,348
755,82
756,188
757,-268
758,237
759,-61
760,-39
761,241
762,284
763,201
764,157
765,95
766,-45
767,-21
768,94
769,62
770,-22
771,117
772,175
773,106
774,180
775,-47
776,18
777,22
778,33
779,139
780,158
781,208
782,-19
783,176
784,-143
785,83
786,76
787,80
788,104
789,76
790,104
791,-98
792,119
793,-5
794,96
795,101
796,-10
797,98
798,-62
799,-37
800,12
801,470
802,-189
803,42
804,185
805,-25
806,-103
807,245
808,96
809,-110
810,351
811,-64
812,262
813,149
814,48
815,290
816,53
817,22
818,42
819,95
820,-152
821,223
822,-235
823,-42
824,-152
825,110
826,26
827,249
828,-51
829,121
830,75
831,116
832,151
833,-53
834,-151
835,-40
836,-14
837,280
838,-34
839,103
840,17
841,149
842,-272
843,-49
844,51
845,-16
846,10
847,164
848,-195
849,332
850,-59
851,90
852,73
